_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID16069,54,FEMALE,INNER_CITY,52991.0,,4,YES,NO,YES,YES,YES
ID16070,61,FEMALE,SUBURBAN,12508.68,YES,,NO,YES,NO,,YES
ID16071,30,FEMALE,TOWN,41251.24,YES,3,NO,NO,NO,NO,NO
ID16072,34,MALE,RURAL,26521.27,NO,,NO,NO,YES,YES,NO
ID16073,50,FEMALE,SUBURBAN,48192.96,YES,1,NO,YES,NO,YES,YES
ID16074,21,MALE,SUBURBAN,77559.74,YES,1,NO,YES,NO,YES,YES
ID16075,46,FEMALE,RURAL,73029.94,YES,2,YES,YES,NO,YES,NO
ID16076,60,FEMALE,TOWN,79304.53,,5,YES,NO,NO,,YES
ID16077,29,MALE,SUBURBAN,80229.19,NO,5,YES,YES,NO,,YES
ID16078,31,FEMALE,RURAL,56572.91,NO,,NO,YES,NO,,YES
ID16079,24,MALE,SUBURBAN,88871.7,YES,5,NO,YES,NO,YES,YES
ID16080,42,FEMALE,RURAL,18201.15,,5,YES,YES,NO,,NO
ID16081,21,FEMALE,INNER_CITY,,,1,NO,YES,NO,YES,YES
ID16082,58,FEMALE,INNER_CITY,81017.97,YES,,YES,YES,NO,,YES
ID16083,26,FEMALE,INNER_CITY,7592.78,YES,2,NO,NO,YES,NO,YES
ID16084,64,MALE,TOWN,13671.35,YES,,YES,NO,YES,,YES
ID16085,54,MALE,SUBURBAN,26319.38,,5,NO,NO,NO,NO,YES
ID16086,70,FEMALE,TOWN,76409.12,NO,0,NO,NO,NO,YES,YES
ID16087,74,FEMALE,SUBURBAN,48827.47,YES,0,NO,YES,YES,YES,NO
ID16088,54,FEMALE,SUBURBAN,66643.17,,3,YES,NO,YES,NO,YES
ID16089,56,MALE,INNER_CITY,94620.11,YES,3,YES,NO,YES,YES,YES
ID16090,28,FEMALE,SUBURBAN,44933.83,YES,1,NO,YES,NO,NO,NO
ID16091,72,FEMALE,RURAL,73127.99,YES,,NO,NO,NO,NO,YES
ID16092,71,FEMALE,RURAL,31199.59,,,NO,NO,NO,,YES
ID16093,73,MALE,SUBURBAN,57220.5,,5,NO,YES,NO,NO,YES
ID16094,49,FEMALE,SUBURBAN,88898.71,YES,5,NO,NO,NO,YES,NO
ID16095,43,MALE,SUBURBAN,50044.17,NO,1,YES,YES,YES,,NO
ID16096,19,FEMALE,SUBURBAN,61037.65,,1,YES,NO,NO,NO,NO
ID16097,65,MALE,TOWN,,NO,2,NO,NO,NO,,NO
ID16098,71,FEMALE,INNER_CITY,,,4,NO,YES,NO,NO,YES
ID16099,72,MALE,RURAL,81599.1,,1,YES,YES,NO,NO,NO
ID16100,57,FEMALE,TOWN,99578.7,YES,,YES,YES,NO,NO,NO
ID16101,48,MALE,RURAL,41406.96,YES,,YES,YES,YES,NO,NO
ID16102,75,FEMALE,SUBURBAN,41142.7,,0,YES,NO,NO,NO,NO
ID16103,25,FEMALE,TOWN,70543.53,NO,1,YES,YES,NO,NO,YES
ID16104,34,MALE,RURAL,60014.8,NO,5,NO,NO,NO,YES,YES
ID16105,56,MALE,SUBURBAN,,,5,NO,NO,NO,NO,YES
ID16106,60,FEMALE,TOWN,68522.32,YES,3,NO,YES,NO,YES,YES
ID16107,43,MALE,RURAL,47059.12,,3,NO,YES,NO,,NO
ID16108,64,FEMALE,INNER_CITY,98219.85,NO,0,YES,YES,NO,YES,NO
ID16109,31,MALE,RURAL,,,2,NO,YES,NO,NO,NO
ID16110,60,MALE,INNER_CITY,86994.69,,1,YES,NO,YES,YES,NO
ID16111,67,FEMALE,RURAL,21811.97,,1,NO,YES,YES,YES,YES
ID16112,75,MALE,RURAL,35657.46,NO,,YES,NO,NO,YES,NO
ID16113,56,MALE,INNER_CITY,9625.49,YES,5,NO,NO,YES,,NO
ID16114,36,MALE,SUBURBAN,80748.21,,5,NO,YES,YES,NO,YES
ID16115,28,MALE,INNER_CITY,22440.55,,1,NO,NO,YES,NO,NO
ID16116,46,MALE,TOWN,72715.8,,4,YES,NO,YES,NO,NO
ID16117,44,FEMALE,RURAL,81184.1,YES,4,NO,NO,NO,,YES
ID16118,61,FEMALE,RURAL,58595.57,NO,5,YES,YES,NO,NO,NO
ID16119,47,FEMALE,INNER_CITY,78127.18,,3,YES,YES,YES,,NO
ID16120,66,MALE,TOWN,,NO,3,YES,NO,NO,,YES
ID16121,62,FEMALE,SUBURBAN,21169.41,NO,,NO,YES,NO,NO,NO
ID16122,51,FEMALE,SUBURBAN,5687.78,,,NO,NO,NO,NO,YES
ID16123,25,FEMALE,INNER_CITY,42261.69,NO,3,NO,YES,YES,NO,YES
ID16124,64,FEMALE,SUBURBAN,16469.84,,1,NO,NO,NO,NO,NO
ID16125,65,MALE,RURAL,60096.48,,,NO,NO,NO,NO,NO
ID16126,75,FEMALE,TOWN,89912.34,,4,NO,NO,YES,YES,NO
ID16127,75,FEMALE,TOWN,,YES,5,YES,NO,NO,,NO
ID16128,40,MALE,INNER_CITY,,,,NO,NO,NO,YES,NO
ID16129,75,MALE,SUBURBAN,67697.08,,1,NO,YES,YES,NO,NO
ID16130,47,FEMALE,TOWN,62168.98,NO,2,YES,NO,NO,NO,NO
ID16131,23,MALE,SUBURBAN,23567.91,,5,YES,NO,YES,NO,YES
ID16132,32,FEMALE,TOWN,63784.97,NO,0,NO,YES,YES,,NO
ID16133,58,FEMALE,TOWN,35882.35,YES,4,NO,NO,NO,NO,NO
ID16134,56,FEMALE,TOWN,98715.57,,2,NO,YES,NO,NO,NO
ID16135,46,MALE,TOWN,53972.01,NO,4,NO,YES,YES,YES,YES
ID16136,67,MALE,TOWN,56821.0,YES,,YES,YES,NO,YES,YES
ID16137,65,MALE,RURAL,24714.85,NO,0,NO,YES,YES,,NO
ID16138,34,MALE,TOWN,18465.46,YES,3,YES,NO,NO,NO,NO
ID16139,32,FEMALE,SUBURBAN,86518.36,,3,NO,NO,NO,,YES
ID16140,49,FEMALE,INNER_CITY,62962.66,NO,3,YES,YES,YES,,YES
ID16141,70,FEMALE,INNER_CITY,53497.89,YES,4,NO,YES,NO,,NO
ID16142,51,FEMALE,TOWN,43600.1,,0,YES,YES,YES,NO,YES
ID16143,55,MALE,SUBURBAN,48691.8,NO,0,YES,YES,YES,,YES
ID16144,18,FEMALE,INNER_CITY,11683.66,NO,,NO,YES,YES,NO,YES
ID16145,60,FEMALE,RURAL,,,,NO,YES,NO,YES,NO
ID16146,28,MALE,INNER_CITY,,NO,1,YES,YES,NO,YES,NO
ID16147,45,MALE,TOWN,61059.29,YES,0,YES,NO,YES,,YES
ID16148,44,FEMALE,SUBURBAN,,,4,YES,YES,YES,,YES
ID16149,42,FEMALE,TOWN,,,,NO,NO,YES,,NO
ID16150,70,MALE,RURAL,31821.83,NO,0,YES,YES,NO,YES,YES
ID16151,74,FEMALE,TOWN,80576.36,YES,4,NO,NO,YES,YES,NO
ID16152,39,MALE,TOWN,93405.24,NO,3,YES,NO,YES,,YES
ID16153,36,FEMALE,TOWN,68656.98,YES,5,NO,NO,YES,NO,NO
ID16154,52,MALE,RURAL,52693.81,,5,YES,YES,YES,YES,YES
ID16155,63,FEMALE,TOWN,57395.14,,4,YES,YES,YES,YES,NO
ID16156,34,MALE,RURAL,68764.77,NO,2,NO,NO,YES,YES,NO
ID16157,49,MALE,INNER_CITY,83627.6,YES,4,NO,YES,YES,NO,NO
ID16158,70,MALE,RURAL,73675.14,YES,5,NO,YES,NO,NO,NO
ID16159,31,MALE,SUBURBAN,32044.71,YES,4,NO,YES,NO,,NO
ID16160,53,MALE,SUBURBAN,61616.03,YES,,YES,NO,YES,,NO
ID16161,24,FEMALE,INNER_CITY,82762.27,NO,0,YES,NO,NO,YES,YES
ID16162,54,MALE,RURAL,74663.7,,5,NO,YES,YES,YES,NO
ID16163,48,FEMALE,RURAL,69788.5,,5,YES,NO,NO,NO,NO
ID16164,48,MALE,RURAL,68994.96,,,YES,NO,YES,,YES
ID16165,74,MALE,INNER_CITY,35803.42,NO,5,YES,NO,YES,,NO
ID16166,52,MALE,SUBURBAN,31092.1,NO,,NO,YES,YES,YES,YES
ID16167,21,MALE,RURAL,35078.51,NO,,YES,NO,NO,YES,NO
ID16168,62,FEMALE,SUBURBAN,90614.4,YES,,NO,NO,NO,NO,YES
ID16169,22,FEMALE,SUBURBAN,87117.83,YES,3,YES,NO,NO,NO,NO
ID16170,52,MALE,TOWN,70174.39,,,YES,NO,YES,YES,YES
ID16171,35,MALE,RURAL,37993.03,NO,,YES,NO,YES,NO,YES
ID16172,47,MALE,RURAL,88087.75,NO,3,YES,NO,NO,YES,NO
ID16173,50,FEMALE,TOWN,48275.68,,,YES,NO,YES,NO,NO
ID16174,70,FEMALE,SUBURBAN,11719.23,YES,5,YES,YES,NO,NO,YES
ID16175,60,MALE,INNER_CITY,95572.85,NO,,YES,YES,YES,YES,NO
ID16176,69,FEMALE,SUBURBAN,,,,YES,YES,NO,YES,YES
ID16177,68,FEMALE,RURAL,62795.68,NO,4,NO,YES,NO,,NO
ID16178,25,MALE,INNER_CITY,,NO,,YES,YES,YES,YES,YES
ID16179,31,FEMALE,SUBURBAN,65469.42,NO,4,NO,NO,YES,,NO
ID16180,52,MALE,TOWN,53989.41,,,NO,NO,YES,YES,YES
ID16181,58,FEMALE,RURAL,94257.6,,1,YES,YES,YES,NO,NO
ID16182,64,MALE,TOWN,,,,YES,YES,NO,NO,NO
ID16183,56,MALE,SUBURBAN,95344.79,YES,3,NO,NO,YES,,NO
ID16184,44,FEMALE,RURAL,27097.92,,2,YES,NO,YES,,NO
ID16185,22,MALE,TOWN,18566.53,NO,,YES,NO,NO,NO,YES
ID16186,52,MALE,INNER_CITY,8746.01,NO,0,YES,NO,YES,,NO
ID16187,50,FEMALE,SUBURBAN,30469.81,NO,4,YES,NO,YES,YES,YES
ID16188,51,MALE,INNER_CITY,65136.24,NO,,YES,YES,YES,YES,NO
ID16189,52,FEMALE,TOWN,25594.85,,1,YES,YES,NO,YES,NO
ID16190,59,MALE,TOWN,28772.19,NO,4,NO,NO,NO,,NO
ID16191,19,FEMALE,SUBURBAN,8985.42,YES,2,NO,YES,YES,,YES
ID16192,71,MALE,SUBURBAN,58064.63,YES,1,YES,YES,YES,,NO
ID16193,52,FEMALE,RURAL,,YES,,YES,YES,NO,YES,NO
ID16194,25,FEMALE,INNER_CITY,52935.49,NO,,YES,YES,NO,NO,NO
ID16195,26,FEMALE,TOWN,76970.48,YES,,NO,NO,NO,YES,NO
ID16196,25,FEMALE,RURAL,25961.06,NO,,YES,NO,NO,YES,NO
ID16197,27,MALE,RURAL,,NO,5,YES,YES,NO,YES,YES
ID16198,52,FEMALE,TOWN,86072.42,,5,NO,YES,YES,YES,YES
ID16199,50,MALE,TOWN,89862.27,YES,2,NO,NO,NO,YES,NO
