customer_id,Date,Description,Deposits,Withdrawls,Balance
ID13501,03-Jan-2026,Direct Deposit,"2,452.13",0.00,"27,952.62"
ID13501,24-Mar-2026,Debit Card,0.00,140.75,"47,866.29"
ID13501,08-Jan-2026,Interest,490.67,0.00,"87,553.00"
ID13501,09-Mar-2026,Reversal,445.30,0.00,"51,662.98"
ID13501,24-Jan-2026,Charge,0.00,764.52,"56,309.58"
ID13501,13-Feb-2026,Debit Card,0.00,336.37,"57,593.08"
ID13502,03-Mar-2026,Debit Card,0.00,113.99,"30,686.74"
ID13502,23-Mar-2026,Reversal,"1,393.44",0.00,"93,363.84"
ID13502,27-Jan-2026,Debit Card,0.00,842.30,"75,161.46"
ID13502,15-Feb-2026,Transfer,"1,646.08",0.00,"61,537.96"
ID13502,11-Jan-2026,Interest,239.81,0.00,"93,523.01"
ID13502,15-Jan-2026,Payment,0.00,426.24,"96,252.68"
ID13502,19-Mar-2026,Payment,"1,360.03",0.00,"14,358.73"
ID13502,03-Jan-2026,Reversal,684.30,0.00,"77,540.70"
ID13502,13-Mar-2026,Debit Card,0.00,47.90,"88,283.16"
ID13502,24-Feb-2026,Payment,944.43,0.00,"60,330.40"
ID13502,16-Feb-2026,Direct Deposit,655.90,0.00,"53,330.66"
ID13502,28-Feb-2026,ATM Withdrawal,0.00,351.56,"56,538.47"
ID13502,26-Feb-2026,Debit Card,0.00,55.64,"99,186.50"
ID13502,20-Feb-2026,Payment,"1,708.79",0.00,"4,366.03"
ID13502,31-Jan-2026,Interest,277.59,0.00,"83,615.31"
ID13502,25-Feb-2026,Direct Deposit,"3,031.07",0.00,"69,635.64"
ID13502,16-Jan-2026,Charge,0.00,964.14,"98,741.43"
ID13502,12-Mar-2026,ATM Withdrawal,0.00,896.39,"38,434.32"
ID13502,29-Jan-2026,Payment,0.00,"1,047.54","59,957.87"
ID13502,14-Mar-2026,Charge,0.00,203.50,"94,663.49"
ID13503,13-Jan-2026,Transfer,840.23,0.00,"32,447.34"
ID13503,03-Feb-2026,Transfer,0.00,"1,464.78","98,857.96"
ID13503,07-Jan-2026,ATM Withdrawal,0.00,854.66,"59,519.31"
ID13503,24-Mar-2026,Reversal,0.00,887.07,"56,524.31"
ID13503,30-Mar-2026,Charge,0.00,599.26,"35,752.87"
ID13503,15-Jan-2026,Reversal,"1,016.37",0.00,"3,159.03"
ID13503,20-Feb-2026,Charge,0.00,790.12,"58,790.83"
ID13503,18-Jan-2026,Interest,169.14,0.00,"38,685.17"
ID13503,14-Jan-2026,Reversal,0.00,296.37,"54,610.32"
ID13503,03-Feb-2026,Transfer,0.00,51.81,"15,590.68"
ID13503,03-Feb-2026,Charge,0.00,171.69,"73,943.16"
ID13503,05-Feb-2026,Direct Deposit,985.48,0.00,"83,561.47"
ID13503,31-Mar-2026,Reversal,0.00,666.96,"3,881.35"
ID13503,25-Mar-2026,Transfer,0.00,"1,304.73","52,068.93"
ID13503,31-Jan-2026,Interest,109.28,0.00,"96,976.73"
ID13503,09-Feb-2026,Debit Card,0.00,881.35,"88,296.54"
ID13503,17-Jan-2026,Payment,"1,746.60",0.00,"91,231.50"
ID13503,09-Mar-2026,Direct Deposit,"1,601.97",0.00,"32,296.24"
ID13503,08-Feb-2026,Transfer,0.00,"1,476.47","16,058.67"
ID13503,13-Jan-2026,Charge,0.00,491.82,"11,562.85"
ID13504,12-Mar-2026,Direct Deposit,"4,367.04",0.00,"59,241.39"
ID13504,19-Feb-2026,Interest,40.54,0.00,"91,406.66"
ID13504,25-Feb-2026,Transfer,0.00,"1,053.32","86,753.17"
ID13504,03-Feb-2026,Reversal,0.00,"1,302.06","46,946.04"
ID13504,10-Feb-2026,Reversal,"1,987.41",0.00,"14,465.42"
ID13504,11-Jan-2026,Transfer,"1,648.88",0.00,"3,241.69"
ID13504,20-Mar-2026,Debit Card,0.00,889.84,"43,738.25"
ID13504,17-Mar-2026,Debit Card,0.00,310.98,"95,780.66"
ID13504,03-Apr-2026,Direct Deposit,"1,692.64",0.00,"93,236.59"
ID13504,20-Jan-2026,Transfer,"1,780.19",0.00,"29,965.10"
ID13504,07-Mar-2026,Debit Card,0.00,865.24,"71,150.14"
ID13504,25-Feb-2026,Payment,"1,573.72",0.00,"64,632.81"
ID13504,27-Jan-2026,Interest,225.51,0.00,"85,719.28"
ID13504,27-Feb-2026,Debit Card,0.00,286.36,"37,319.51"
ID13504,20-Jan-2026,Debit Card,0.00,650.23,"6,838.37"
ID13504,14-Mar-2026,Interest,350.59,0.00,"56,344.42"
ID13504,29-Mar-2026,Debit Card,0.00,833.83,"51,114.11"
ID13504,02-Feb-2026,Debit Card,0.00,106.35,"74,088.79"
ID13504,20-Mar-2026,Transfer,607.58,0.00,"51,586.01"
ID13504,23-Feb-2026,Interest,372.86,0.00,"83,133.59"
ID13505,07-Jan-2026,Interest,338.71,0.00,"21,611.01"
ID13505,01-Apr-2026,Debit Card,0.00,354.78,"83,140.05"
ID13505,10-Mar-2026,Payment,"1,692.75",0.00,"47,318.87"
ID13505,19-Mar-2026,Payment,"1,578.40",0.00,"39,345.11"
ID13505,15-Jan-2026,Payment,0.00,454.26,"2,320.70"
ID13505,07-Feb-2026,Charge,0.00,208.48,"23,382.14"
ID13505,22-Mar-2026,Debit Card,0.00,959.30,"44,497.08"
ID13505,12-Jan-2026,ATM Withdrawal,0.00,790.40,"57,462.37"
ID13505,06-Mar-2026,Interest,160.19,0.00,"23,005.58"
ID13505,16-Mar-2026,Transfer,0.00,568.87,"14,164.35"
ID13505,04-Jan-2026,Payment,0.00,892.63,"42,858.31"
ID13505,23-Feb-2026,ATM Withdrawal,0.00,593.81,"97,322.89"
ID13505,29-Mar-2026,ATM Withdrawal,0.00,862.09,"8,048.27"
ID13505,01-Feb-2026,ATM Withdrawal,0.00,797.82,"42,973.98"
ID13505,04-Jan-2026,ATM Withdrawal,0.00,736.77,"18,912.53"
ID13505,29-Jan-2026,Interest,482.05,0.00,"35,048.07"
ID13505,13-Mar-2026,Transfer,"1,855.67",0.00,"84,082.72"
ID13505,07-Jan-2026,Payment,"1,174.63",0.00,"15,340.41"
ID13505,09-Mar-2026,Direct Deposit,602.89,0.00,"40,439.67"
ID13505,11-Mar-2026,Reversal,"1,306.94",0.00,"9,220.63"
ID13506,26-Mar-2026,Reversal,0.00,935.37,"26,404.23"
ID13506,25-Feb-2026,Direct Deposit,"4,962.52",0.00,"9,132.26"
ID13506,14-Jan-2026,Charge,0.00,475.11,"2,405.48"
ID13506,17-Mar-2026,Direct Deposit,"4,202.16",0.00,"1,305.06"
ID13506,28-Mar-2026,Interest,412.39,0.00,"19,564.13"
ID13506,09-Mar-2026,Direct Deposit,"4,084.06",0.00,"6,537.88"
ID13506,18-Feb-2026,Payment,255.52,0.00,"23,381.57"
ID13506,23-Mar-2026,Direct Deposit,"3,168.42",0.00,"91,734.29"
ID13506,20-Feb-2026,Reversal,0.00,"1,047.78","43,520.43"
ID13506,20-Jan-2026,Debit Card,0.00,350.00,"18,960.64"
ID13506,12-Mar-2026,Reversal,0.00,89.73,"12,104.77"
ID13506,29-Mar-2026,ATM Withdrawal,0.00,362.01,"45,410.33"
ID13506,23-Feb-2026,Direct Deposit,"4,586.39",0.00,"12,114.47"
ID13506,12-Mar-2026,Payment,186.84,0.00,"11,610.85"
ID13506,13-Feb-2026,ATM Withdrawal,0.00,985.07,"99,170.93"
ID13506,10-Feb-2026,Transfer,"1,315.60",0.00,"90,518.78"
ID13506,14-Jan-2026,Direct Deposit,"2,328.38",0.00,"34,925.78"
ID13506,09-Feb-2026,Debit Card,0.00,95.26,"96,751.85"
ID13506,30-Mar-2026,Direct Deposit,"2,326.33",0.00,"51,340.83"
ID13506,17-Feb-2026,ATM Withdrawal,0.00,700.32,"4,749.65"
ID13507,01-Feb-2026,Debit Card,0.00,870.75,"25,411.32"
ID13507,03-Apr-2026,Payment,"1,307.96",0.00,"71,786.92"
ID13507,16-Jan-2026,Interest,116.91,0.00,"41,384.52"
ID13507,07-Feb-2026,Reversal,0.00,722.20,"6,352.95"
ID13507,27-Feb-2026,Debit Card,0.00,889.18,"84,157.59"
ID13507,02-Apr-2026,Charge,0.00,850.01,"38,396.54"
ID13507,18-Jan-2026,Transfer,0.00,560.92,"88,816.30"
ID13507,25-Mar-2026,Debit Card,0.00,26.78,"75,475.37"
ID13507,24-Jan-2026,Direct Deposit,"3,522.60",0.00,"65,440.86"
ID13507,07-Mar-2026,Debit Card,0.00,556.10,"18,336.03"
ID13507,15-Feb-2026,Interest,297.95,0.00,"90,251.36"
ID13507,25-Feb-2026,Transfer,0.00,"1,086.40","95,010.88"
ID13507,21-Feb-2026,Transfer,0.00,"1,119.44","14,086.19"
ID13507,03-Feb-2026,Payment,0.00,"1,344.05","39,518.26"
ID13507,18-Jan-2026,Interest,294.86,0.00,"91,629.02"
ID13507,01-Feb-2026,Debit Card,0.00,958.25,"89,918.14"
ID13507,05-Jan-2026,Debit Card,0.00,349.70,"55,748.33"
ID13507,09-Feb-2026,Reversal,0.00,162.26,"2,396.23"
ID13507,22-Mar-2026,Interest,301.88,0.00,"27,451.09"
ID13507,30-Mar-2026,Charge,0.00,995.88,"8,620.06"
ID13508,11-Jan-2026,Payment,0.00,109.56,"17,180.51"
ID13508,30-Jan-2026,Debit Card,0.00,824.20,"27,101.97"
ID13508,26-Feb-2026,Reversal,0.00,782.54,"83,304.98"
ID13508,02-Feb-2026,Reversal,0.00,730.79,"54,233.93"
ID13508,20-Feb-2026,Payment,623.95,0.00,"4,668.98"
ID13508,04-Mar-2026,Direct Deposit,"3,452.34",0.00,"47,137.46"
ID13508,19-Feb-2026,ATM Withdrawal,0.00,627.42,"36,832.64"
ID13508,24-Mar-2026,Debit Card,0.00,316.23,"46,613.19"
ID13508,12-Feb-2026,Direct Deposit,886.42,0.00,"55,478.77"
ID13508,28-Feb-2026,Interest,372.04,0.00,"42,523.38"
ID13508,31-Mar-2026,ATM Withdrawal,0.00,371.06,"71,523.99"
ID13508,30-Mar-2026,Direct Deposit,"1,867.26",0.00,"95,397.29"
ID13508,04-Feb-2026,ATM Withdrawal,0.00,969.50,"96,909.46"
ID13508,29-Jan-2026,ATM Withdrawal,0.00,414.83,"5,331.35"
ID13508,15-Feb-2026,Reversal,"1,298.61",0.00,"78,899.24"
ID13508,09-Feb-2026,Charge,0.00,319.46,"58,298.99"
ID13508,04-Mar-2026,Reversal,0.00,"1,033.25","53,927.48"
ID13508,08-Mar-2026,Payment,0.00,"1,257.66","40,927.30"
ID13508,05-Mar-2026,Payment,597.12,0.00,"92,695.91"
ID13508,29-Mar-2026,Reversal,0.00,355.99,"75,096.28"
ID13509,07-Mar-2026,Debit Card,0.00,11.54,"3,409.66"
ID13509,03-Jan-2026,ATM Withdrawal,0.00,732.86,"60,492.76"
ID13509,04-Mar-2026,Interest,406.05,0.00,"91,903.83"
ID13509,23-Jan-2026,Transfer,0.00,810.61,"87,686.33"
ID13509,30-Mar-2026,Interest,362.69,0.00,"51,741.02"
ID13509,21-Feb-2026,Direct Deposit,"1,777.88",0.00,"47,946.93"
ID13509,02-Apr-2026,ATM Withdrawal,0.00,680.15,"48,861.63"
ID13509,08-Jan-2026,Reversal,0.00,640.30,"82,197.83"
ID13509,20-Mar-2026,Debit Card,0.00,943.20,"69,381.02"
ID13509,31-Mar-2026,Interest,280.79,0.00,"88,002.72"
ID13509,31-Mar-2026,Reversal,0.00,"1,452.52","1,426.67"
ID13509,17-Feb-2026,Transfer,0.00,"1,321.16","99,143.57"
ID13509,03-Feb-2026,ATM Withdrawal,0.00,799.54,"12,093.26"
ID13509,21-Feb-2026,ATM Withdrawal,0.00,143.40,"84,895.22"
ID13509,09-Feb-2026,Payment,0.00,211.12,"74,951.20"
ID13509,24-Feb-2026,Reversal,"1,100.85",0.00,"57,324.23"
ID13509,19-Jan-2026,Reversal,0.00,"1,114.76","10,763.83"
ID13509,03-Apr-2026,ATM Withdrawal,0.00,232.65,"64,733.26"
ID13509,05-Mar-2026,Charge,0.00,59.83,"26,559.56"
ID13509,14-Mar-2026,Payment,0.00,412.24,"13,016.90"
ID13510,07-Mar-2026,Debit Card,0.00,520.41,"89,839.48"
ID13510,05-Mar-2026,ATM Withdrawal,0.00,988.28,"88,650.60"
ID13510,12-Feb-2026,Transfer,257.61,0.00,"82,671.91"
ID13510,26-Mar-2026,Debit Card,0.00,846.16,"41,653.87"
ID13510,05-Mar-2026,Charge,0.00,839.77,"73,699.71"
ID13510,13-Feb-2026,Transfer,913.27,0.00,"7,742.08"
ID13510,04-Mar-2026,Interest,177.31,0.00,"22,113.25"
ID13510,13-Jan-2026,Charge,0.00,938.28,"8,366.29"
ID13510,15-Mar-2026,Reversal,0.00,921.75,"70,095.99"
ID13510,09-Feb-2026,Interest,415.57,0.00,"31,277.78"
ID13510,13-Feb-2026,Transfer,159.16,0.00,"74,534.74"
ID13510,24-Jan-2026,Debit Card,0.00,387.54,"91,776.20"
ID13510,22-Feb-2026,Debit Card,0.00,465.07,"48,768.80"
ID13510,14-Jan-2026,ATM Withdrawal,0.00,49.12,"63,001.05"
ID13510,05-Jan-2026,Interest,489.14,0.00,"53,677.89"
ID13510,22-Jan-2026,Charge,0.00,852.22,"50,016.28"
ID13510,17-Mar-2026,Debit Card,0.00,768.83,"88,356.84"
ID13510,07-Jan-2026,Transfer,169.75,0.00,"21,624.83"
ID13510,27-Feb-2026,Reversal,"1,807.47",0.00,"23,187.81"
ID13510,21-Feb-2026,Transfer,0.00,264.69,"20,340.66"
ID13511,21-Mar-2026,Transfer,0.00,"1,101.99","34,995.72"
ID13511,17-Feb-2026,Charge,0.00,782.63,"70,735.90"
ID13511,14-Feb-2026,Debit Card,0.00,574.75,"53,005.26"
ID13511,24-Jan-2026,Direct Deposit,"4,814.85",0.00,"13,033.06"
ID13511,13-Jan-2026,Interest,321.41,0.00,"48,170.96"
ID13511,21-Mar-2026,Interest,154.04,0.00,"38,955.56"
ID13511,18-Feb-2026,Interest,407.30,0.00,"75,927.77"
ID13511,09-Mar-2026,Payment,0.00,"1,209.40","66,226.13"
ID13511,04-Mar-2026,Reversal,0.00,"1,481.86","68,928.74"
ID13511,28-Jan-2026,Direct Deposit,"3,859.86",0.00,"21,203.13"
ID13511,03-Jan-2026,Debit Card,0.00,604.52,"94,093.23"
ID13511,12-Jan-2026,Charge,0.00,839.67,"96,690.77"
ID13511,05-Mar-2026,Transfer,"1,685.57",0.00,"31,035.50"
ID13511,15-Mar-2026,Reversal,146.27,0.00,"95,221.56"
ID13511,20-Mar-2026,Debit Card,0.00,731.91,"43,556.54"
ID13511,10-Jan-2026,Reversal,0.00,"1,338.66","73,086.77"
ID13511,18-Mar-2026,Payment,374.53,0.00,"40,300.31"
ID13511,13-Mar-2026,Interest,31.54,0.00,"2,320.62"
ID13511,21-Feb-2026,ATM Withdrawal,0.00,647.12,"2,963.84"
ID13511,26-Mar-2026,Direct Deposit,"4,119.01",0.00,"49,951.44"
ID13512,05-Jan-2026,Interest,55.49,0.00,"15,292.63"
ID13512,23-Mar-2026,Interest,172.48,0.00,"25,407.99"
ID13512,13-Mar-2026,Reversal,"1,073.99",0.00,"81,851.48"
ID13512,05-Mar-2026,ATM Withdrawal,0.00,595.48,"18,577.27"
ID13512,28-Jan-2026,Debit Card,0.00,883.90,"59,237.62"
ID13512,30-Mar-2026,Interest,348.59,0.00,"66,867.60"
ID13512,08-Feb-2026,Interest,32.03,0.00,"55,842.41"
ID13512,31-Mar-2026,Direct Deposit,"1,434.89",0.00,"99,565.13"
ID13512,21-Feb-2026,Payment,144.63,0.00,"4,864.64"
ID13512,09-Mar-2026,ATM Withdrawal,0.00,738.50,"6,949.46"
ID13512,06-Feb-2026,Charge,0.00,250.13,"85,546.48"
ID13512,27-Feb-2026,Payment,"1,781.63",0.00,"79,809.34"
ID13512,08-Mar-2026,Interest,30.83,0.00,"19,900.42"
ID13512,03-Mar-2026,Reversal,685.27,0.00,"96,486.44"
ID13512,02-Mar-2026,Debit Card,0.00,498.58,"52,132.25"
ID13512,07-Mar-2026,ATM Withdrawal,0.00,400.56,"75,373.49"
ID13512,01-Mar-2026,Debit Card,0.00,197.73,"18,303.26"
ID13512,05-Jan-2026,Interest,259.33,0.00,"57,732.22"
ID13512,09-Mar-2026,Reversal,881.53,0.00,"17,255.40"
ID13512,05-Jan-2026,Debit Card,0.00,830.03,"83,600.46"
ID13513,13-Mar-2026,Charge,0.00,559.46,"69,306.45"
ID13513,08-Mar-2026,Direct Deposit,"3,864.54",0.00,"11,649.22"
ID13513,16-Jan-2026,Transfer,0.00,"1,097.36","73,629.02"
ID13513,17-Mar-2026,ATM Withdrawal,0.00,908.14,"97,982.55"
ID13513,14-Jan-2026,Reversal,0.00,166.54,"81,287.98"
ID13513,13-Jan-2026,Reversal,"1,179.13",0.00,"70,270.61"
ID13513,05-Jan-2026,ATM Withdrawal,0.00,493.05,"71,999.51"
ID13513,09-Mar-2026,Payment,0.00,"1,113.30","81,423.37"
ID13513,19-Mar-2026,ATM Withdrawal,0.00,225.52,"33,315.91"
ID13513,07-Jan-2026,Payment,"1,321.88",0.00,"52,321.06"
ID13513,16-Feb-2026,Direct Deposit,549.27,0.00,"97,175.34"
ID13513,02-Apr-2026,Payment,"1,006.76",0.00,"54,570.57"
ID13513,07-Jan-2026,Reversal,740.58,0.00,"53,454.62"
ID13513,09-Jan-2026,Charge,0.00,389.69,"96,826.97"
ID13513,25-Mar-2026,Payment,0.00,260.38,"60,863.19"
ID13513,27-Feb-2026,Debit Card,0.00,541.34,"48,013.56"
ID13513,03-Jan-2026,Direct Deposit,"1,758.90",0.00,"37,966.25"
ID13513,22-Jan-2026,Charge,0.00,187.36,"25,228.29"
ID13513,24-Jan-2026,Debit Card,0.00,105.46,"29,540.73"
ID13513,16-Feb-2026,Charge,0.00,990.27,"95,075.31"
ID13514,19-Jan-2026,Transfer,0.00,703.31,"58,029.58"
ID13514,24-Jan-2026,Payment,"1,009.65",0.00,"90,432.04"
ID13514,16-Jan-2026,Charge,0.00,946.44,"26,131.92"
ID13514,22-Feb-2026,Direct Deposit,"4,478.57",0.00,"89,265.26"
ID13514,15-Mar-2026,Charge,0.00,728.48,"17,619.28"
ID13514,05-Jan-2026,Charge,0.00,699.27,"46,301.50"
ID13514,20-Jan-2026,Payment,"1,055.06",0.00,"50,480.20"
ID13514,07-Feb-2026,Interest,312.03,0.00,"1,535.71"
ID13514,18-Mar-2026,Transfer,0.00,875.00,"61,539.24"
ID13514,28-Mar-2026,Transfer,836.51,0.00,"52,518.30"
ID13514,29-Jan-2026,Debit Card,0.00,914.42,"58,536.32"
ID13514,14-Feb-2026,Direct Deposit,"4,058.68",0.00,"87,264.52"
ID13514,25-Feb-2026,Reversal,0.00,670.47,"43,449.37"
ID13514,19-Feb-2026,Interest,207.10,0.00,"39,735.87"
ID13514,29-Mar-2026,Debit Card,0.00,605.59,"98,976.36"
ID13514,24-Feb-2026,Direct Deposit,"2,097.05",0.00,"54,438.44"
ID13514,14-Mar-2026,Reversal,0.00,272.28,"28,621.72"
ID13514,10-Mar-2026,Payment,652.57,0.00,"67,450.90"
ID13514,19-Jan-2026,Interest,50.44,0.00,"50,325.88"
ID13514,04-Mar-2026,Reversal,0.00,"1,351.51","49,400.91"
ID13515,01-Apr-2026,ATM Withdrawal,0.00,702.97,"37,866.55"
ID13515,15-Jan-2026,Payment,"1,002.31",0.00,"6,066.26"
ID13515,31-Jan-2026,ATM Withdrawal,0.00,726.83,"42,635.07"
ID13515,13-Jan-2026,ATM Withdrawal,0.00,212.53,"29,476.73"
ID13515,06-Mar-2026,ATM Withdrawal,0.00,884.26,"67,744.76"
ID13515,05-Mar-2026,Charge,0.00,543.37,"44,700.30"
ID13515,21-Jan-2026,Reversal,"1,081.91",0.00,"44,527.83"
ID13515,15-Jan-2026,Interest,229.12,0.00,"96,223.75"
ID13515,01-Mar-2026,Charge,0.00,957.12,"44,882.63"
ID13515,21-Mar-2026,Debit Card,0.00,408.17,"43,869.72"
ID13515,21-Mar-2026,Reversal,0.00,773.24,"85,052.38"
ID13515,02-Apr-2026,Interest,320.31,0.00,"65,542.99"
ID13515,18-Jan-2026,Transfer,"1,149.81",0.00,"89,425.33"
ID13515,17-Mar-2026,Direct Deposit,582.37,0.00,"29,157.43"
ID13515,17-Mar-2026,Direct Deposit,571.24,0.00,"54,806.52"
ID13515,14-Mar-2026,Debit Card,0.00,306.33,"48,220.18"
ID13515,28-Mar-2026,Payment,0.00,815.20,"21,919.62"
ID13515,01-Mar-2026,Charge,0.00,463.98,"72,611.80"
ID13515,06-Jan-2026,Payment,"1,164.01",0.00,"63,826.60"
ID13515,24-Mar-2026,Charge,0.00,559.84,"77,522.44"
ID13516,09-Mar-2026,Interest,64.22,0.00,"46,838.09"
ID13516,02-Feb-2026,Transfer,0.00,"1,382.65","21,111.34"
ID13516,15-Mar-2026,Debit Card,0.00,704.11,"45,325.88"
ID13516,16-Mar-2026,Direct Deposit,"1,414.27",0.00,"99,385.08"
ID13516,24-Mar-2026,Charge,0.00,25.17,"13,458.98"
ID13516,27-Mar-2026,Transfer,0.00,179.71,"62,077.72"
ID13516,03-Jan-2026,Debit Card,0.00,753.85,"36,003.02"
ID13516,06-Mar-2026,Reversal,0.00,937.08,"44,042.29"
ID13516,14-Mar-2026,ATM Withdrawal,0.00,916.80,"88,805.93"
ID13516,26-Feb-2026,Direct Deposit,941.01,0.00,"58,224.00"
ID13516,03-Apr-2026,Payment,249.85,0.00,"27,557.45"
ID13516,26-Mar-2026,Charge,0.00,95.16,"60,687.34"
ID13516,24-Mar-2026,Charge,0.00,343.05,"59,828.94"
ID13516,13-Mar-2026,Debit Card,0.00,70.07,"40,309.93"
ID13516,18-Jan-2026,Payment,0.00,"1,368.60","64,735.24"
ID13516,02-Feb-2026,Payment,0.00,133.92,"65,149.26"
ID13516,27-Mar-2026,Payment,0.00,623.81,"38,614.20"
ID13516,10-Jan-2026,Debit Card,0.00,246.56,"13,740.67"
ID13516,11-Mar-2026,Debit Card,0.00,643.76,"84,345.21"
ID13516,05-Mar-2026,Charge,0.00,455.70,"30,714.75"
ID13517,02-Mar-2026,ATM Withdrawal,0.00,483.51,"18,316.88"
ID13517,30-Mar-2026,Reversal,"1,608.91",0.00,"29,313.36"
ID13517,06-Mar-2026,Charge,0.00,150.91,"30,258.40"
ID13517,20-Mar-2026,ATM Withdrawal,0.00,497.52,"23,617.63"
ID13517,26-Feb-2026,Reversal,582.98,0.00,"65,720.80"
ID13517,08-Feb-2026,Reversal,0.00,"1,336.29","82,903.02"
ID13517,02-Feb-2026,Debit Card,0.00,633.38,"65,096.08"
ID13517,22-Mar-2026,Charge,0.00,793.67,"53,141.68"
ID13517,01-Mar-2026,Debit Card,0.00,430.99,"43,596.05"
ID13517,20-Jan-2026,Direct Deposit,"4,642.90",0.00,"52,304.18"
ID13517,29-Mar-2026,Debit Card,0.00,741.79,"65,289.64"
ID13517,24-Feb-2026,Interest,275.49,0.00,"97,549.67"
ID13517,29-Mar-2026,Direct Deposit,"4,566.74",0.00,"31,303.96"
ID13517,10-Mar-2026,Reversal,"1,425.96",0.00,"76,264.39"
ID13517,04-Mar-2026,Transfer,"1,613.10",0.00,"45,772.82"
ID13517,03-Mar-2026,Interest,50.00,0.00,"3,351.72"
ID13517,03-Feb-2026,Charge,0.00,82.89,"69,740.95"
ID13517,11-Mar-2026,Direct Deposit,"2,338.99",0.00,"97,353.32"
ID13517,06-Mar-2026,Reversal,"1,800.43",0.00,"43,964.29"
ID13517,18-Mar-2026,Charge,0.00,143.56,"31,558.68"
ID13518,27-Feb-2026,Debit Card,0.00,640.04,"73,231.13"
ID13518,29-Mar-2026,Direct Deposit,706.35,0.00,"19,430.22"
ID13518,06-Feb-2026,Direct Deposit,"3,445.17",0.00,"58,014.95"
ID13518,13-Feb-2026,Transfer,130.56,0.00,"10,971.88"
ID13518,20-Mar-2026,Reversal,"1,284.47",0.00,"83,964.37"
ID13518,09-Jan-2026,Charge,0.00,319.31,"31,037.18"
ID13518,27-Mar-2026,Payment,636.12,0.00,"12,761.32"
ID13518,20-Feb-2026,Debit Card,0.00,637.98,"90,253.22"
ID13518,28-Feb-2026,Direct Deposit,684.73,0.00,"65,510.45"
ID13518,20-Mar-2026,Debit Card,0.00,182.57,"59,704.53"
ID13518,09-Jan-2026,Payment,0.00,683.11,"79,588.30"
ID13518,01-Apr-2026,Direct Deposit,"3,482.68",0.00,"46,118.29"
ID13518,21-Mar-2026,Transfer,0.00,755.69,"95,026.89"
ID13518,05-Mar-2026,Transfer,553.05,0.00,"38,769.43"
ID13518,07-Jan-2026,Interest,260.12,0.00,"36,360.95"
ID13518,05-Jan-2026,Transfer,0.00,574.88,"77,560.84"
ID13518,22-Mar-2026,Charge,0.00,328.88,"93,067.12"
ID13518,17-Jan-2026,Transfer,619.90,0.00,"38,718.38"
ID13518,24-Feb-2026,Debit Card,0.00,101.19,"42,709.15"
ID13518,29-Jan-2026,Transfer,0.00,"1,220.54","93,498.26"
ID13519,23-Mar-2026,Charge,0.00,982.69,"62,932.78"
ID13519,20-Feb-2026,Charge,0.00,624.41,"3,946.62"
ID13519,09-Feb-2026,Interest,323.60,0.00,"28,106.15"
