_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13570,24,MALE,SUBURBAN,55037.1,NO,4,YES,YES,YES,YES,YES
ID13571,47,MALE,INNER_CITY,87496.66,NO,1,NO,YES,YES,YES,NO
ID13572,26,MALE,RURAL,37138.19,NO,3,NO,YES,NO,YES,YES
ID13573,59,MALE,TOWN,59477.99,,2,NO,YES,NO,,YES
ID13574,34,FEMALE,TOWN,13321.02,YES,0,YES,NO,YES,NO,NO
ID13575,68,MALE,TOWN,90815.21,YES,,NO,YES,NO,NO,NO
ID13576,36,FEMALE,RURAL,7496.01,NO,5,YES,NO,NO,,NO
ID13577,31,FEMALE,SUBURBAN,54970.27,YES,,NO,YES,NO,,NO
ID13578,39,MALE,TOWN,70428.88,YES,,NO,NO,NO,,NO
ID13579,47,MALE,TOWN,27685.95,,1,YES,NO,YES,YES,NO
ID13580,22,FEMALE,INNER_CITY,14561.66,,5,YES,YES,NO,YES,YES
ID13581,48,MALE,SUBURBAN,86523.56,NO,0,NO,NO,NO,,NO
ID13582,25,FEMALE,SUBURBAN,43681.25,NO,2,NO,YES,YES,NO,NO
ID13583,20,FEMALE,RURAL,,NO,4,NO,YES,YES,NO,YES
ID13584,36,FEMALE,RURAL,10513.88,,2,NO,YES,YES,,YES
ID13585,62,FEMALE,SUBURBAN,92445.23,YES,,YES,NO,NO,YES,NO
ID13586,51,MALE,RURAL,46062.63,YES,1,YES,YES,NO,NO,YES
ID13587,38,MALE,RURAL,45398.09,YES,,NO,YES,YES,NO,NO
ID13588,22,MALE,INNER_CITY,97564.76,NO,3,YES,YES,NO,YES,NO
ID13589,71,MALE,RURAL,56409.58,NO,1,NO,YES,NO,,YES
ID13590,69,FEMALE,SUBURBAN,9582.03,,5,NO,NO,NO,,NO
ID13591,48,MALE,INNER_CITY,59513.98,NO,0,YES,YES,YES,,YES
ID13592,64,MALE,SUBURBAN,,,,NO,NO,YES,YES,YES
ID13593,32,FEMALE,SUBURBAN,36333.28,YES,,NO,YES,NO,,NO
ID13594,48,MALE,SUBURBAN,53519.17,,,YES,YES,YES,YES,NO
ID13595,56,MALE,SUBURBAN,92683.37,NO,,NO,YES,NO,NO,NO
ID13596,35,MALE,INNER_CITY,30613.13,NO,2,NO,NO,NO,,YES
ID13597,24,FEMALE,TOWN,42501.91,YES,,YES,NO,NO,,NO
ID13598,23,FEMALE,RURAL,26823.24,,2,YES,YES,YES,NO,YES
ID13599,73,MALE,RURAL,34993.6,YES,,YES,YES,NO,YES,NO
ID13600,40,MALE,SUBURBAN,72945.33,NO,,NO,NO,NO,NO,NO
ID13601,39,MALE,INNER_CITY,65544.3,NO,1,YES,NO,NO,,NO
ID13602,71,FEMALE,SUBURBAN,27340.48,,4,NO,YES,NO,,NO
ID13603,55,FEMALE,SUBURBAN,89973.18,,,YES,NO,YES,,YES
ID13604,30,FEMALE,RURAL,98886.04,,3,YES,NO,NO,,NO
ID13605,65,MALE,INNER_CITY,94142.24,YES,5,YES,YES,YES,YES,NO
ID13606,50,FEMALE,RURAL,69361.91,NO,0,YES,YES,YES,NO,YES
ID13607,29,MALE,INNER_CITY,48414.8,YES,4,NO,NO,YES,YES,NO
ID13608,43,FEMALE,INNER_CITY,87201.97,,,NO,YES,NO,NO,NO
ID13609,29,MALE,RURAL,36248.44,YES,2,YES,YES,YES,,YES
ID13610,66,FEMALE,TOWN,93078.52,NO,5,YES,NO,YES,,NO
ID13611,65,FEMALE,RURAL,51975.77,,3,NO,NO,NO,YES,NO
ID13612,34,MALE,SUBURBAN,7618.75,,,YES,NO,YES,NO,YES
ID13613,36,FEMALE,TOWN,74623.21,,4,YES,NO,YES,YES,YES
ID13614,52,FEMALE,INNER_CITY,81586.22,,2,NO,YES,NO,NO,YES
ID13615,60,MALE,RURAL,56171.93,,3,NO,YES,YES,YES,YES
ID13616,51,MALE,TOWN,26726.95,NO,0,YES,YES,NO,NO,YES
ID13617,75,FEMALE,TOWN,69393.8,NO,4,NO,YES,YES,,YES
ID13618,50,FEMALE,RURAL,23089.03,YES,2,NO,NO,NO,NO,NO
ID13619,46,MALE,TOWN,8947.25,YES,2,YES,YES,YES,NO,YES
ID13620,44,MALE,TOWN,54312.13,YES,,YES,NO,YES,NO,YES
ID13621,20,FEMALE,SUBURBAN,48632.03,,3,NO,NO,NO,YES,NO
ID13622,54,MALE,TOWN,29481.94,YES,4,NO,YES,YES,,YES
ID13623,59,MALE,INNER_CITY,30635.42,,0,YES,YES,YES,YES,YES
ID13624,42,FEMALE,RURAL,,,0,YES,YES,NO,YES,NO
ID13625,26,FEMALE,RURAL,82772.78,NO,1,YES,NO,YES,YES,NO
ID13626,63,FEMALE,INNER_CITY,25215.2,YES,5,YES,YES,NO,NO,NO
ID13627,41,FEMALE,TOWN,,NO,,NO,YES,NO,,NO
ID13628,66,FEMALE,RURAL,13688.46,,4,NO,NO,YES,,NO
ID13629,48,FEMALE,TOWN,11394.96,YES,1,NO,NO,YES,NO,NO
ID13630,74,FEMALE,TOWN,75354.98,NO,1,YES,NO,YES,,YES
ID13631,25,FEMALE,SUBURBAN,19045.33,NO,5,NO,NO,NO,YES,YES
ID13632,40,FEMALE,INNER_CITY,8925.73,NO,0,NO,YES,YES,NO,NO
ID13633,50,FEMALE,SUBURBAN,47984.11,NO,,YES,NO,NO,NO,NO
ID13634,69,MALE,SUBURBAN,56412.95,,1,NO,NO,NO,YES,YES
ID13635,38,MALE,SUBURBAN,8412.82,NO,4,YES,YES,NO,,YES
ID13636,36,MALE,INNER_CITY,95296.89,YES,4,NO,YES,NO,NO,YES
ID13637,42,FEMALE,TOWN,51938.17,YES,4,NO,YES,NO,NO,YES
ID13638,40,FEMALE,RURAL,68303.01,,3,NO,YES,YES,YES,YES
ID13639,69,FEMALE,SUBURBAN,64366.97,NO,0,NO,YES,YES,YES,YES
ID13640,21,FEMALE,INNER_CITY,10718.69,YES,1,NO,NO,YES,YES,YES
ID13641,54,FEMALE,TOWN,38751.87,YES,2,YES,YES,YES,YES,NO
ID13642,60,FEMALE,TOWN,50556.99,NO,4,YES,YES,NO,YES,NO
ID13643,67,FEMALE,INNER_CITY,93554.99,YES,4,YES,YES,YES,,NO
ID13644,61,MALE,SUBURBAN,51804.02,NO,5,NO,NO,NO,NO,YES
ID13645,32,FEMALE,INNER_CITY,28650.82,NO,2,NO,NO,NO,YES,YES
ID13646,68,MALE,SUBURBAN,52487.31,NO,,NO,YES,YES,YES,YES
ID13647,18,MALE,RURAL,96368.28,NO,,NO,NO,NO,YES,YES
ID13648,55,MALE,INNER_CITY,37609.96,YES,4,YES,YES,NO,YES,NO
ID13649,73,FEMALE,SUBURBAN,38388.13,NO,5,NO,NO,YES,,NO
ID13650,28,FEMALE,RURAL,63590.66,,,NO,YES,NO,NO,YES
ID13651,22,MALE,RURAL,20608.81,YES,4,NO,NO,NO,NO,NO
ID13652,59,MALE,INNER_CITY,79284.91,YES,,YES,YES,NO,NO,YES
ID13653,46,MALE,INNER_CITY,30439.75,YES,,NO,NO,NO,NO,NO
ID13654,47,FEMALE,RURAL,34464.02,NO,1,NO,NO,YES,YES,YES
ID13655,44,MALE,SUBURBAN,89167.72,YES,0,YES,NO,NO,,NO
ID13656,34,FEMALE,RURAL,52944.13,,0,YES,NO,NO,NO,YES
ID13657,66,FEMALE,RURAL,81931.45,NO,2,YES,NO,YES,,YES
ID13658,55,MALE,SUBURBAN,33467.06,NO,2,NO,NO,YES,YES,YES
ID13659,23,MALE,RURAL,16910.67,NO,,YES,YES,NO,,NO
ID13660,54,FEMALE,SUBURBAN,22872.23,YES,,NO,YES,YES,YES,YES
ID13661,24,FEMALE,RURAL,61745.0,,4,NO,YES,YES,,YES
ID13662,27,MALE,TOWN,,,,NO,YES,YES,YES,NO
ID13663,31,FEMALE,SUBURBAN,,YES,1,NO,YES,YES,NO,NO
ID13664,41,FEMALE,TOWN,79913.65,NO,,YES,YES,NO,,YES
ID13665,52,FEMALE,TOWN,56435.92,NO,0,YES,NO,NO,,YES
ID13666,46,FEMALE,TOWN,40536.36,YES,0,YES,YES,YES,NO,NO
ID13667,73,MALE,SUBURBAN,82528.58,,0,NO,NO,YES,YES,YES
ID13668,19,FEMALE,TOWN,31432.15,NO,,YES,NO,YES,,YES
ID13669,69,FEMALE,INNER_CITY,31091.36,,2,NO,NO,NO,YES,YES
ID13670,31,MALE,INNER_CITY,32827.34,NO,1,NO,YES,YES,,YES
ID13671,23,FEMALE,SUBURBAN,98073.82,YES,,NO,NO,YES,NO,NO
ID13672,23,FEMALE,TOWN,10252.46,,0,NO,YES,YES,NO,NO
ID13673,57,MALE,TOWN,29259.86,NO,0,YES,NO,NO,,NO
ID13674,18,FEMALE,INNER_CITY,97476.16,YES,,NO,YES,YES,NO,NO
ID13675,74,FEMALE,INNER_CITY,44969.19,,5,YES,NO,YES,YES,NO
ID13676,37,FEMALE,RURAL,65877.11,,1,YES,YES,NO,NO,NO
ID13677,33,FEMALE,INNER_CITY,26296.83,NO,,YES,YES,NO,NO,YES
ID13678,52,FEMALE,RURAL,32573.15,NO,2,NO,NO,NO,,NO
ID13679,71,FEMALE,TOWN,23313.5,YES,3,YES,YES,YES,NO,YES
ID13680,21,MALE,SUBURBAN,49621.48,NO,,YES,NO,NO,NO,NO
ID13681,60,MALE,RURAL,64695.4,NO,3,NO,YES,YES,,NO
ID13682,58,MALE,SUBURBAN,51068.46,,3,NO,YES,NO,YES,NO
ID13683,30,MALE,INNER_CITY,28869.27,YES,4,YES,NO,NO,,NO
ID13684,22,MALE,INNER_CITY,89551.46,NO,,YES,YES,YES,,NO
ID13685,37,FEMALE,SUBURBAN,92586.13,,2,YES,NO,YES,,NO
ID13686,63,MALE,RURAL,21916.84,YES,,YES,NO,YES,,NO
ID13687,64,MALE,INNER_CITY,,YES,2,YES,NO,NO,,YES
ID13688,31,FEMALE,SUBURBAN,25726.08,NO,3,YES,NO,YES,NO,NO
ID13689,52,FEMALE,RURAL,85331.71,NO,,YES,YES,YES,YES,YES
ID13690,66,MALE,RURAL,45563.02,YES,1,YES,YES,YES,NO,YES
ID13691,26,MALE,RURAL,32906.14,,5,YES,YES,NO,YES,NO
ID13692,62,FEMALE,SUBURBAN,48943.66,YES,2,YES,NO,YES,YES,YES
ID13693,67,FEMALE,TOWN,40678.1,,2,YES,NO,YES,YES,NO
ID13694,56,MALE,INNER_CITY,43376.96,YES,2,NO,YES,NO,NO,YES
ID13695,71,MALE,SUBURBAN,30179.11,NO,2,YES,YES,YES,NO,YES
ID13696,51,FEMALE,SUBURBAN,,,3,NO,YES,YES,,NO
ID13697,61,MALE,TOWN,83347.16,NO,1,NO,YES,YES,,NO
ID13698,75,MALE,RURAL,,YES,,NO,NO,NO,,YES
ID13699,55,MALE,RURAL,80710.62,YES,3,NO,NO,NO,,NO
ID13700,26,FEMALE,INNER_CITY,89346.05,,1,NO,YES,YES,,YES
ID13701,62,MALE,INNER_CITY,13313.08,,3,NO,NO,YES,,NO
ID13702,41,FEMALE,SUBURBAN,11437.85,YES,2,YES,YES,YES,NO,YES
ID13703,19,FEMALE,INNER_CITY,70166.38,NO,,YES,YES,NO,NO,NO
ID13704,48,MALE,TOWN,79906.4,NO,0,YES,YES,YES,YES,NO
ID13705,47,FEMALE,SUBURBAN,71264.42,,,YES,NO,NO,NO,YES
ID13706,40,MALE,INNER_CITY,94999.17,YES,,NO,YES,NO,,NO
ID13707,71,MALE,INNER_CITY,98935.16,,4,YES,NO,NO,YES,YES
ID13708,54,MALE,TOWN,,,,NO,YES,NO,,YES
ID13709,75,MALE,RURAL,58728.6,YES,0,YES,YES,YES,YES,NO
ID13710,49,FEMALE,TOWN,,NO,,YES,NO,NO,YES,YES
ID13711,26,MALE,INNER_CITY,35126.95,NO,,NO,YES,YES,NO,NO
ID13712,26,FEMALE,TOWN,8015.43,YES,5,YES,YES,YES,YES,YES
ID13713,35,FEMALE,INNER_CITY,36952.07,NO,,YES,NO,NO,YES,YES
ID13714,46,MALE,INNER_CITY,8617.84,,,NO,YES,NO,NO,YES
ID13715,27,FEMALE,RURAL,72234.11,NO,,YES,YES,NO,,NO
ID13716,74,MALE,TOWN,33114.87,YES,4,YES,NO,NO,NO,NO
ID13717,36,FEMALE,TOWN,68841.8,,1,NO,YES,NO,,YES
ID13718,31,FEMALE,SUBURBAN,,,4,YES,NO,NO,NO,YES
ID13719,39,MALE,RURAL,10650.34,YES,,YES,YES,NO,,NO
ID13720,44,MALE,INNER_CITY,62002.29,NO,,YES,YES,NO,YES,NO
ID13721,31,FEMALE,SUBURBAN,34475.03,NO,4,NO,NO,YES,YES,NO
ID13722,62,FEMALE,TOWN,32608.79,NO,1,NO,YES,YES,YES,YES
ID13723,37,MALE,RURAL,63905.19,,,YES,NO,NO,YES,YES
ID13724,75,MALE,INNER_CITY,95362.24,YES,,YES,NO,YES,NO,NO
ID13725,27,FEMALE,TOWN,90337.18,YES,,YES,YES,NO,YES,YES
ID13726,71,FEMALE,INNER_CITY,89845.41,,,NO,NO,NO,,YES
ID13727,23,MALE,TOWN,79539.76,YES,,YES,NO,YES,,YES
ID13728,38,FEMALE,INNER_CITY,23611.21,NO,4,NO,YES,YES,NO,NO
ID13729,25,FEMALE,SUBURBAN,,YES,,YES,NO,YES,YES,YES
ID13730,23,MALE,RURAL,14908.08,YES,5,NO,NO,NO,YES,NO
ID13731,31,FEMALE,INNER_CITY,,NO,0,YES,YES,NO,,YES
ID13732,42,MALE,SUBURBAN,28987.68,NO,0,NO,YES,YES,YES,NO
ID13733,33,FEMALE,SUBURBAN,93033.21,,4,YES,YES,YES,,YES
ID13734,26,MALE,INNER_CITY,96876.36,NO,,YES,NO,NO,,YES
ID13735,63,MALE,TOWN,,YES,4,YES,NO,YES,,YES
ID13736,58,MALE,TOWN,44288.4,NO,,NO,NO,NO,,NO
ID13737,34,MALE,SUBURBAN,11084.77,,0,NO,YES,NO,NO,NO
ID13738,41,FEMALE,RURAL,16386.6,NO,4,NO,YES,YES,NO,YES
ID13739,45,FEMALE,TOWN,88021.91,,,NO,NO,NO,NO,NO
ID13740,71,FEMALE,INNER_CITY,71138.12,NO,2,YES,YES,NO,NO,NO
ID13741,31,FEMALE,SUBURBAN,25364.09,,1,YES,NO,NO,,NO
ID13742,66,MALE,RURAL,12781.02,NO,,NO,YES,NO,,YES
ID13743,53,MALE,RURAL,55096.45,NO,4,YES,NO,NO,,NO
ID13744,66,FEMALE,SUBURBAN,55499.87,,5,YES,YES,YES,,NO
ID13745,43,MALE,RURAL,53556.11,YES,,YES,NO,NO,,NO
ID13746,34,FEMALE,TOWN,,YES,2,YES,YES,NO,YES,YES
ID13747,39,FEMALE,TOWN,64987.98,NO,,YES,YES,YES,YES,NO
ID13748,34,MALE,TOWN,85880.87,,,NO,NO,NO,NO,YES
ID13749,21,FEMALE,RURAL,44475.7,NO,4,NO,NO,NO,YES,NO
ID13750,58,MALE,RURAL,,YES,4,NO,NO,YES,,YES
ID13751,27,MALE,RURAL,33677.94,YES,3,NO,NO,YES,,NO
ID13752,35,MALE,TOWN,88818.38,,,NO,YES,NO,NO,NO
ID13753,30,FEMALE,INNER_CITY,96012.56,NO,1,NO,YES,YES,,NO
ID13754,68,MALE,RURAL,91865.88,NO,,NO,NO,NO,,NO
ID13755,39,FEMALE,RURAL,,,5,YES,YES,NO,NO,NO
ID13756,30,MALE,SUBURBAN,58548.8,NO,2,YES,YES,NO,,NO
ID13757,75,MALE,TOWN,57862.21,YES,,YES,NO,NO,NO,NO
ID13758,60,FEMALE,TOWN,36396.7,,4,NO,NO,NO,,YES
ID13759,45,MALE,RURAL,44269.64,,,YES,YES,YES,NO,YES
ID13760,42,MALE,RURAL,45930.53,NO,0,NO,YES,NO,NO,YES
ID13761,70,MALE,TOWN,56902.54,NO,2,YES,YES,NO,YES,YES
ID13762,19,FEMALE,SUBURBAN,11559.63,NO,4,YES,YES,NO,,NO
ID13763,50,FEMALE,TOWN,74528.94,YES,1,NO,YES,YES,,YES
ID13764,46,MALE,SUBURBAN,80272.03,,3,YES,YES,NO,YES,NO
ID13765,63,FEMALE,TOWN,97707.35,NO,2,YES,NO,NO,NO,YES
ID13766,73,FEMALE,SUBURBAN,75290.95,,3,YES,NO,NO,YES,YES
ID13767,55,MALE,RURAL,55516.82,NO,,YES,NO,NO,NO,YES
ID13768,43,FEMALE,TOWN,10622.03,NO,,NO,YES,YES,NO,YES
ID13769,20,FEMALE,RURAL,,NO,0,YES,YES,NO,,NO
ID13770,39,FEMALE,RURAL,28346.6,YES,5,NO,YES,YES,,YES
ID13771,45,FEMALE,INNER_CITY,93343.08,YES,5,NO,YES,NO,NO,YES
ID13772,35,FEMALE,TOWN,52235.25,YES,,YES,NO,NO,NO,NO
ID13773,52,MALE,TOWN,,NO,5,YES,YES,NO,NO,NO
ID13774,26,FEMALE,SUBURBAN,19790.64,NO,0,YES,NO,NO,NO,YES
ID13775,24,FEMALE,RURAL,69600.26,,3,YES,NO,YES,,NO
ID13776,55,FEMALE,TOWN,73319.1,YES,3,NO,NO,NO,,YES
ID13777,27,MALE,INNER_CITY,92449.43,NO,3,YES,YES,YES,NO,YES
ID13778,57,MALE,RURAL,,NO,,YES,YES,NO,YES,NO
ID13779,52,MALE,INNER_CITY,32560.84,,0,YES,YES,YES,NO,YES
ID13780,48,MALE,INNER_CITY,,,,NO,NO,YES,YES,NO
ID13781,19,MALE,TOWN,92141.69,NO,3,YES,YES,NO,,NO
ID13782,60,MALE,RURAL,13889.67,YES,2,NO,YES,NO,,NO
ID13783,41,FEMALE,SUBURBAN,42107.0,YES,4,NO,YES,NO,NO,YES
ID13784,26,FEMALE,INNER_CITY,83475.8,,0,YES,YES,YES,,YES
ID13785,66,FEMALE,RURAL,92262.75,NO,4,YES,NO,NO,NO,NO
ID13786,43,FEMALE,RURAL,32233.57,,,NO,YES,YES,YES,NO
ID13787,70,FEMALE,INNER_CITY,19141.88,YES,4,YES,NO,YES,,YES
ID13788,57,MALE,SUBURBAN,74862.2,,2,NO,YES,NO,,NO
ID13789,42,FEMALE,SUBURBAN,44737.38,,4,NO,YES,NO,YES,NO
ID13790,31,MALE,INNER_CITY,95870.82,NO,5,YES,YES,NO,YES,YES
ID13791,30,MALE,RURAL,,YES,,YES,NO,NO,,YES
ID13792,74,FEMALE,TOWN,11390.34,YES,4,NO,NO,NO,,NO
ID13793,25,FEMALE,INNER_CITY,81729.5,NO,,NO,YES,YES,,NO
ID13794,23,MALE,RURAL,33335.03,,5,YES,NO,NO,,NO
ID13795,33,MALE,SUBURBAN,36190.28,,0,NO,YES,NO,NO,YES
ID13796,43,MALE,INNER_CITY,9849.81,,4,NO,NO,YES,YES,NO
ID13797,29,FEMALE,SUBURBAN,56406.29,,2,YES,YES,YES,,YES
ID13798,67,MALE,TOWN,23266.8,YES,,NO,NO,NO,NO,YES
ID13799,70,FEMALE,TOWN,21594.26,YES,2,NO,NO,YES,NO,NO
ID13800,33,MALE,TOWN,56006.14,,,YES,YES,YES,NO,NO
ID13801,67,MALE,TOWN,6938.19,YES,4,NO,YES,YES,YES,NO
ID13802,25,FEMALE,TOWN,41753.32,,,NO,NO,NO,,YES
ID13803,68,MALE,INNER_CITY,26789.15,,1,NO,YES,NO,YES,NO
ID13804,40,FEMALE,INNER_CITY,85185.01,NO,1,YES,YES,NO,YES,YES
ID13805,65,FEMALE,TOWN,92706.16,NO,,NO,NO,NO,YES,YES
ID13806,34,MALE,RURAL,36324.88,,,NO,NO,YES,,NO
ID13807,54,FEMALE,SUBURBAN,58205.05,NO,3,NO,NO,YES,NO,NO
ID13808,47,FEMALE,SUBURBAN,86016.77,YES,3,NO,YES,YES,NO,NO
ID13809,61,MALE,INNER_CITY,76837.2,YES,,YES,NO,YES,,YES
ID13810,21,MALE,SUBURBAN,39896.33,YES,,YES,YES,YES,,YES
ID13811,45,MALE,RURAL,87529.46,,0,NO,NO,NO,,NO
ID13812,33,FEMALE,INNER_CITY,94614.29,,0,NO,YES,YES,NO,NO
ID13813,47,MALE,SUBURBAN,80671.76,YES,3,YES,NO,NO,YES,NO
ID13814,68,FEMALE,INNER_CITY,60111.55,NO,5,YES,YES,NO,,YES
ID13815,67,MALE,TOWN,76598.02,,1,NO,YES,YES,NO,NO
ID13816,27,MALE,INNER_CITY,,YES,4,YES,YES,NO,NO,YES
ID13817,28,FEMALE,RURAL,89463.75,NO,,YES,NO,NO,,NO
ID13818,47,MALE,SUBURBAN,24362.4,,,YES,YES,YES,,NO
ID13819,20,FEMALE,INNER_CITY,44132.73,YES,,NO,YES,YES,NO,NO
ID13820,66,FEMALE,INNER_CITY,56296.09,NO,,NO,NO,YES,NO,YES
ID13821,41,MALE,INNER_CITY,30890.78,,0,YES,NO,YES,,YES
ID13822,60,MALE,SUBURBAN,67505.93,,3,YES,YES,YES,,YES
ID13823,38,FEMALE,SUBURBAN,12024.91,,1,NO,YES,NO,YES,YES
ID13824,41,FEMALE,TOWN,91831.8,YES,2,YES,YES,YES,,YES
ID13825,69,FEMALE,SUBURBAN,43233.04,NO,,NO,NO,YES,YES,NO
ID13826,42,FEMALE,TOWN,37295.61,,2,NO,NO,NO,YES,YES
ID13827,38,MALE,SUBURBAN,67163.59,,,YES,NO,YES,NO,NO
ID13828,66,FEMALE,INNER_CITY,,,,YES,NO,YES,YES,NO
ID13829,71,MALE,TOWN,7535.3,NO,2,YES,NO,YES,YES,YES
ID13830,42,FEMALE,INNER_CITY,95137.79,NO,2,NO,YES,YES,YES,YES
ID13831,69,FEMALE,TOWN,18578.79,YES,,NO,NO,NO,YES,NO
ID13832,39,MALE,TOWN,,YES,3,NO,NO,YES,NO,NO
ID13833,26,FEMALE,SUBURBAN,97247.35,YES,,YES,NO,YES,YES,YES
ID13834,37,FEMALE,SUBURBAN,,YES,3,NO,NO,NO,NO,YES
ID13835,54,FEMALE,RURAL,77900.39,YES,5,NO,YES,YES,NO,YES
ID13836,20,FEMALE,INNER_CITY,,,,YES,YES,YES,YES,NO
