_id,age,sex,region,income,married,children,car,save_act,current_act,mortgage,pep
ID13622,43,FEMALE,INNER_CITY,86887.35,NO,,YES,NO,NO,YES,NO
ID13623,41,FEMALE,RURAL,66806.11,,0,NO,NO,YES,,NO
ID13624,39,MALE,SUBURBAN,67003.48,,4,YES,YES,NO,,YES
ID13625,44,FEMALE,TOWN,,NO,4,YES,NO,NO,YES,NO
ID13626,34,FEMALE,TOWN,18595.22,YES,,NO,NO,YES,NO,NO
ID13627,48,FEMALE,TOWN,37185.47,NO,1,YES,NO,NO,,YES
ID13628,51,FEMALE,INNER_CITY,90895.27,,0,NO,YES,NO,YES,NO
ID13629,27,FEMALE,TOWN,31066.15,NO,5,YES,YES,NO,,YES
ID13630,60,MALE,INNER_CITY,88093.2,,,NO,YES,YES,NO,YES
ID13631,69,FEMALE,TOWN,73056.3,YES,0,NO,YES,NO,NO,YES
ID13632,42,FEMALE,INNER_CITY,61990.62,,2,YES,YES,YES,NO,YES
ID13633,64,MALE,INNER_CITY,38813.67,NO,3,NO,YES,YES,,YES
ID13634,20,FEMALE,INNER_CITY,8411.03,,4,NO,YES,YES,NO,YES
ID13635,42,FEMALE,INNER_CITY,58327.59,NO,4,YES,NO,YES,YES,NO
ID13636,26,MALE,SUBURBAN,33115.0,NO,3,NO,YES,YES,NO,NO
ID13637,62,MALE,TOWN,48580.98,,,NO,YES,NO,YES,NO
ID13638,62,FEMALE,RURAL,53441.96,YES,1,YES,NO,YES,NO,NO
ID13639,27,MALE,TOWN,63261.54,YES,4,YES,YES,NO,,NO
ID13640,35,FEMALE,TOWN,71552.6,YES,4,NO,YES,NO,YES,NO
ID13641,64,MALE,SUBURBAN,47866.75,YES,0,NO,NO,NO,NO,NO
ID13642,64,FEMALE,RURAL,47067.23,,1,YES,NO,YES,NO,NO
ID13643,32,MALE,SUBURBAN,42346.58,YES,1,YES,YES,YES,NO,YES
ID13644,74,MALE,RURAL,70674.03,NO,2,NO,NO,NO,,YES
ID13645,25,FEMALE,RURAL,,YES,2,YES,NO,NO,YES,NO
ID13646,18,FEMALE,RURAL,9344.67,NO,3,YES,YES,YES,,YES
ID13647,57,MALE,RURAL,72207.9,YES,2,YES,NO,NO,YES,YES
ID13648,66,MALE,RURAL,78710.51,YES,1,YES,YES,YES,YES,NO
ID13649,36,MALE,TOWN,41066.44,YES,5,YES,NO,YES,YES,YES
ID13650,43,FEMALE,INNER_CITY,55410.41,YES,,NO,NO,NO,,YES
ID13651,62,MALE,RURAL,76876.09,NO,,NO,NO,NO,YES,YES
ID13652,58,MALE,INNER_CITY,48804.37,,,NO,YES,YES,,YES
ID13653,25,MALE,RURAL,86182.33,,1,NO,NO,NO,NO,YES
ID13654,42,MALE,SUBURBAN,40976.69,,,YES,NO,YES,NO,YES
ID13655,37,FEMALE,TOWN,53456.26,YES,,NO,NO,YES,YES,NO
ID13656,19,MALE,RURAL,76365.98,,0,YES,NO,YES,YES,YES
ID13657,73,MALE,RURAL,80152.73,,,YES,NO,YES,NO,NO
ID13658,68,MALE,SUBURBAN,97381.05,YES,3,YES,NO,NO,YES,YES
ID13659,40,MALE,TOWN,90743.48,YES,,NO,YES,NO,,YES
ID13660,69,FEMALE,SUBURBAN,24820.77,YES,1,NO,YES,YES,,YES
ID13661,24,FEMALE,TOWN,85752.83,,2,NO,NO,NO,,NO
ID13662,56,MALE,SUBURBAN,92601.83,NO,,NO,YES,YES,,NO
ID13663,25,FEMALE,RURAL,13139.62,,,NO,NO,YES,,NO
ID13664,35,FEMALE,TOWN,5286.42,NO,4,NO,NO,NO,NO,NO
ID13665,67,FEMALE,RURAL,33589.67,NO,0,NO,NO,YES,NO,YES
ID13666,60,MALE,INNER_CITY,16786.04,YES,,NO,NO,YES,,NO
ID13667,62,FEMALE,RURAL,90576.08,YES,5,YES,YES,NO,YES,YES
ID13668,28,FEMALE,RURAL,,YES,,YES,NO,NO,,NO
ID13669,62,MALE,SUBURBAN,65279.93,,,NO,NO,NO,YES,NO
ID13670,53,MALE,SUBURBAN,34619.79,YES,1,YES,YES,NO,NO,YES
ID13671,58,FEMALE,SUBURBAN,46866.45,,3,NO,YES,YES,YES,YES
ID13672,23,FEMALE,RURAL,71867.64,,1,NO,NO,YES,YES,YES
ID13673,43,FEMALE,SUBURBAN,50892.76,NO,2,NO,YES,YES,NO,NO
ID13674,62,FEMALE,RURAL,57997.1,,0,NO,NO,YES,NO,NO
ID13675,64,MALE,TOWN,77488.24,YES,,NO,NO,NO,NO,NO
ID13676,73,MALE,SUBURBAN,96704.22,NO,1,NO,YES,NO,NO,YES
ID13677,50,FEMALE,SUBURBAN,40911.42,NO,,YES,YES,YES,YES,NO
ID13678,50,FEMALE,SUBURBAN,85254.29,,3,YES,YES,NO,NO,NO
ID13679,63,MALE,INNER_CITY,,,5,NO,NO,NO,YES,NO
ID13680,46,FEMALE,RURAL,47966.92,,,YES,YES,YES,NO,YES
ID13681,41,MALE,INNER_CITY,10312.71,,,NO,NO,NO,NO,NO
ID13682,23,FEMALE,SUBURBAN,98202.45,,2,YES,YES,YES,,NO
ID13683,26,FEMALE,INNER_CITY,,NO,5,YES,NO,YES,,YES
ID13684,64,FEMALE,SUBURBAN,,NO,0,NO,NO,NO,,YES
ID13685,74,FEMALE,RURAL,64867.1,NO,5,YES,YES,YES,YES,NO
ID13686,40,MALE,TOWN,89313.03,NO,1,YES,YES,NO,NO,NO
ID13687,34,MALE,TOWN,,NO,3,NO,NO,NO,NO,NO
ID13688,52,MALE,TOWN,59357.7,,4,YES,YES,NO,,NO
ID13689,54,FEMALE,INNER_CITY,69657.74,,4,YES,NO,YES,YES,NO
ID13690,41,FEMALE,TOWN,78316.11,,,YES,NO,YES,,NO
ID13691,39,FEMALE,INNER_CITY,,YES,,NO,NO,NO,NO,YES
ID13692,74,FEMALE,SUBURBAN,76055.25,YES,5,YES,YES,NO,,NO
ID13693,31,MALE,SUBURBAN,,,,YES,YES,NO,YES,NO
ID13694,24,FEMALE,RURAL,85769.3,NO,,NO,NO,YES,NO,YES
ID13695,26,MALE,RURAL,,YES,1,YES,NO,NO,YES,NO
ID13696,41,FEMALE,SUBURBAN,62678.13,NO,4,YES,YES,YES,NO,NO
ID13697,29,MALE,TOWN,60308.45,,,NO,YES,NO,YES,NO
ID13698,48,FEMALE,SUBURBAN,75612.21,,4,YES,YES,NO,,YES
ID13699,31,MALE,SUBURBAN,98216.22,NO,2,NO,YES,YES,,YES
ID13700,33,MALE,SUBURBAN,90768.55,YES,4,NO,YES,YES,NO,YES
ID13701,41,FEMALE,INNER_CITY,28412.39,NO,4,YES,YES,YES,,YES
ID13702,29,MALE,SUBURBAN,50652.07,,,YES,NO,NO,,YES
ID13703,74,FEMALE,TOWN,99788.44,YES,1,NO,YES,YES,YES,NO
ID13704,22,FEMALE,INNER_CITY,44994.18,YES,2,YES,NO,NO,,NO
ID13705,24,MALE,RURAL,88017.86,,,NO,YES,YES,YES,YES
ID13706,68,FEMALE,TOWN,90804.06,,3,NO,NO,NO,NO,NO
ID13707,44,MALE,SUBURBAN,79433.31,,3,YES,YES,YES,NO,YES
ID13708,57,FEMALE,INNER_CITY,10273.15,NO,0,NO,YES,NO,YES,NO
ID13709,55,FEMALE,SUBURBAN,84198.49,NO,,NO,YES,YES,YES,NO
ID13710,63,MALE,SUBURBAN,19571.49,YES,,NO,YES,YES,YES,YES
ID13711,39,FEMALE,RURAL,11217.81,YES,3,NO,NO,YES,NO,NO
ID13712,52,FEMALE,RURAL,19010.89,,0,YES,NO,NO,NO,NO
ID13713,41,FEMALE,SUBURBAN,63779.84,,4,YES,NO,YES,YES,YES
ID13714,38,FEMALE,TOWN,21516.62,NO,1,YES,YES,NO,,YES
ID13715,25,MALE,INNER_CITY,26319.23,YES,5,YES,NO,YES,YES,YES
ID13716,52,MALE,TOWN,,YES,,YES,YES,YES,NO,YES
ID13717,20,FEMALE,SUBURBAN,95131.36,NO,,NO,YES,NO,,YES
ID13718,40,FEMALE,INNER_CITY,86289.78,NO,3,YES,YES,YES,,YES
ID13719,75,FEMALE,RURAL,55497.8,YES,,NO,YES,NO,YES,NO
ID13720,35,MALE,SUBURBAN,58932.04,NO,5,NO,YES,NO,YES,YES
ID13721,73,MALE,INNER_CITY,20210.04,NO,4,NO,NO,NO,YES,NO
ID13722,33,MALE,SUBURBAN,57758.51,,,YES,NO,NO,,YES
ID13723,61,MALE,RURAL,46651.81,YES,,NO,NO,NO,NO,NO
ID13724,74,MALE,RURAL,24112.71,YES,3,NO,YES,NO,YES,NO
ID13725,72,MALE,RURAL,75541.18,YES,,YES,YES,NO,,NO
ID13726,71,MALE,RURAL,39167.89,,2,NO,YES,YES,,NO
ID13727,46,FEMALE,INNER_CITY,41798.49,,,YES,NO,NO,NO,NO
ID13728,55,MALE,TOWN,76073.74,YES,,NO,NO,YES,YES,NO
ID13729,67,FEMALE,RURAL,38058.63,,,YES,NO,NO,,NO
ID13730,69,FEMALE,SUBURBAN,12605.06,YES,5,YES,YES,NO,YES,YES
ID13731,29,FEMALE,RURAL,40365.44,NO,0,YES,YES,NO,YES,YES
ID13732,72,FEMALE,INNER_CITY,40794.37,NO,5,YES,NO,NO,NO,YES
ID13733,22,FEMALE,SUBURBAN,15182.36,,,NO,NO,NO,NO,YES
ID13734,25,FEMALE,RURAL,33068.57,,2,YES,YES,NO,YES,NO
ID13735,50,FEMALE,RURAL,38492.49,NO,4,NO,NO,NO,NO,YES
ID13736,65,FEMALE,INNER_CITY,39832.69,,,YES,YES,YES,NO,YES
ID13737,73,MALE,INNER_CITY,54607.0,,4,YES,YES,NO,YES,YES
ID13738,40,FEMALE,RURAL,49517.4,NO,,NO,NO,YES,NO,YES
ID13739,72,MALE,SUBURBAN,22626.98,YES,1,YES,NO,NO,YES,YES
ID13740,58,FEMALE,SUBURBAN,8090.05,,2,YES,NO,YES,YES,NO
ID13741,45,FEMALE,TOWN,26714.89,,0,YES,NO,NO,,YES
ID13742,20,MALE,INNER_CITY,55553.01,NO,4,NO,YES,YES,,NO
ID13743,62,FEMALE,TOWN,,NO,3,NO,YES,NO,YES,YES
ID13744,64,FEMALE,SUBURBAN,38195.72,NO,0,NO,NO,YES,NO,NO
ID13745,38,FEMALE,TOWN,,YES,2,NO,NO,NO,YES,YES
ID13746,54,MALE,TOWN,86224.76,,,NO,YES,NO,NO,YES
ID13747,25,FEMALE,RURAL,56532.99,NO,,NO,YES,NO,NO,NO
ID13748,44,FEMALE,TOWN,79615.79,YES,2,NO,YES,NO,NO,YES
ID13749,18,MALE,RURAL,93217.26,NO,2,NO,NO,YES,NO,YES
ID13750,38,MALE,INNER_CITY,58610.31,,5,YES,NO,YES,YES,YES
ID13751,60,FEMALE,RURAL,27660.37,,1,NO,YES,NO,NO,NO
ID13752,69,MALE,SUBURBAN,6100.37,YES,4,YES,NO,NO,YES,NO
ID13753,18,FEMALE,RURAL,,NO,,YES,YES,YES,YES,YES
ID13754,58,FEMALE,RURAL,81732.65,YES,,NO,YES,NO,NO,YES
ID13755,72,MALE,TOWN,52727.81,,1,YES,YES,NO,NO,NO
ID13756,59,FEMALE,TOWN,45517.57,NO,5,YES,YES,NO,NO,YES
ID13757,45,FEMALE,INNER_CITY,86256.32,,0,YES,NO,NO,,NO
ID13758,64,FEMALE,SUBURBAN,95852.64,YES,,NO,YES,YES,,YES
ID13759,34,FEMALE,INNER_CITY,94867.78,NO,,YES,YES,NO,NO,YES
ID13760,25,FEMALE,INNER_CITY,91225.03,,3,NO,YES,NO,YES,YES
ID13761,60,MALE,TOWN,79635.58,NO,1,YES,NO,NO,,YES
ID13762,25,FEMALE,RURAL,84589.69,YES,0,NO,NO,NO,,NO
ID13763,26,MALE,RURAL,85878.55,,2,YES,YES,YES,NO,YES
ID13764,49,MALE,TOWN,42177.67,YES,,YES,NO,YES,NO,YES
ID13765,39,FEMALE,SUBURBAN,99218.19,NO,,YES,NO,NO,YES,NO
ID13766,53,MALE,TOWN,,NO,0,NO,NO,NO,,YES
ID13767,63,FEMALE,TOWN,78395.55,NO,,YES,YES,YES,NO,NO
ID13768,52,FEMALE,TOWN,93602.38,YES,2,NO,YES,YES,,NO
ID13769,63,MALE,RURAL,9012.63,NO,0,YES,NO,YES,YES,NO
ID13770,70,FEMALE,SUBURBAN,9206.71,YES,0,NO,YES,NO,YES,NO
ID13771,37,MALE,TOWN,,YES,,YES,YES,NO,YES,YES
ID13772,65,MALE,TOWN,38304.02,NO,,YES,NO,NO,,NO
ID13773,23,FEMALE,TOWN,28950.98,,0,NO,NO,NO,NO,NO
ID13774,27,FEMALE,RURAL,,YES,2,YES,YES,YES,YES,YES
ID13775,48,MALE,RURAL,83747.97,,0,YES,YES,YES,,NO
ID13776,21,MALE,TOWN,95127.88,YES,3,NO,NO,YES,NO,NO
ID13777,71,FEMALE,SUBURBAN,93212.14,NO,4,YES,NO,YES,YES,NO
ID13778,68,MALE,SUBURBAN,,,0,NO,NO,YES,NO,YES
ID13779,55,FEMALE,INNER_CITY,86015.43,,3,NO,YES,YES,YES,NO
ID13780,72,MALE,INNER_CITY,,YES,2,NO,YES,NO,,NO
ID13781,33,MALE,SUBURBAN,16030.83,NO,0,YES,NO,NO,NO,YES
ID13782,20,FEMALE,INNER_CITY,,NO,5,NO,YES,NO,,NO
ID13783,54,FEMALE,SUBURBAN,52871.98,YES,3,YES,YES,YES,YES,NO
ID13784,63,FEMALE,INNER_CITY,85772.98,NO,,NO,NO,YES,NO,YES
ID13785,55,FEMALE,RURAL,98433.71,,2,YES,NO,NO,,NO
ID13786,24,MALE,INNER_CITY,49792.52,,,NO,YES,NO,,YES
ID13787,43,MALE,INNER_CITY,19437.6,,0,YES,YES,YES,,YES
ID13788,67,FEMALE,INNER_CITY,54987.65,YES,,NO,YES,NO,YES,NO
ID13789,31,FEMALE,RURAL,38508.88,,1,NO,NO,NO,,YES
ID13790,31,MALE,TOWN,63984.29,YES,0,NO,YES,NO,NO,YES
ID13791,74,MALE,TOWN,19691.97,YES,1,NO,NO,NO,NO,YES
ID13792,31,FEMALE,TOWN,90869.62,YES,0,YES,NO,NO,NO,YES
ID13793,61,MALE,INNER_CITY,74167.94,YES,,NO,NO,NO,,YES
ID13794,54,MALE,INNER_CITY,56908.09,NO,1,NO,YES,NO,YES,YES
ID13795,18,FEMALE,SUBURBAN,69580.72,,,NO,YES,YES,YES,NO
ID13796,48,FEMALE,SUBURBAN,89842.53,YES,3,YES,NO,NO,YES,NO
ID13797,23,MALE,RURAL,92408.56,YES,,YES,YES,YES,,YES
ID13798,58,MALE,INNER_CITY,72386.57,YES,5,YES,YES,YES,YES,NO
ID13799,72,FEMALE,SUBURBAN,77916.5,NO,,NO,NO,YES,NO,NO
ID13800,42,FEMALE,RURAL,16763.64,,,YES,NO,YES,YES,NO
ID13801,29,MALE,INNER_CITY,34561.27,,3,NO,NO,NO,,NO
ID13802,52,FEMALE,TOWN,,YES,,YES,YES,NO,,NO
ID13803,63,MALE,TOWN,62913.07,YES,,NO,NO,NO,,YES
ID13804,20,FEMALE,TOWN,29553.66,YES,2,YES,YES,YES,,YES
ID13805,42,MALE,RURAL,50342.86,YES,2,NO,YES,NO,NO,YES
ID13806,73,FEMALE,INNER_CITY,20231.01,NO,,YES,YES,YES,NO,NO
ID13807,40,MALE,SUBURBAN,42466.01,NO,,NO,YES,YES,,YES
ID13808,52,FEMALE,INNER_CITY,5462.6,,4,NO,NO,YES,,NO
ID13809,54,MALE,SUBURBAN,13251.86,NO,1,YES,YES,NO,YES,YES
ID13810,73,FEMALE,TOWN,28723.34,YES,3,NO,NO,NO,NO,YES
ID13811,28,MALE,SUBURBAN,72073.77,YES,,YES,YES,NO,NO,NO
ID13812,42,MALE,INNER_CITY,71216.14,,1,YES,NO,YES,NO,NO
ID13813,49,MALE,TOWN,11334.19,,5,YES,YES,YES,,YES
ID13814,74,FEMALE,SUBURBAN,26197.62,YES,,NO,NO,NO,,YES
ID13815,49,FEMALE,SUBURBAN,,,1,YES,YES,NO,YES,YES
ID13816,59,MALE,RURAL,29901.82,YES,3,NO,NO,YES,,YES
ID13817,22,FEMALE,INNER_CITY,51510.78,YES,,YES,YES,NO,YES,YES
ID13818,22,MALE,RURAL,19537.84,YES,2,YES,NO,YES,YES,NO
ID13819,30,FEMALE,SUBURBAN,30410.49,YES,5,NO,NO,YES,YES,NO
ID13820,63,MALE,INNER_CITY,33996.07,,3,NO,YES,YES,,YES
ID13821,54,MALE,RURAL,96758.05,YES,5,YES,NO,YES,,NO
ID13822,63,MALE,INNER_CITY,5014.93,NO,,NO,NO,YES,NO,YES
ID13823,32,FEMALE,RURAL,91656.46,NO,2,YES,NO,NO,,NO
ID13824,72,MALE,INNER_CITY,27345.82,NO,4,YES,YES,NO,NO,YES
ID13825,34,MALE,SUBURBAN,,NO,4,YES,YES,NO,NO,YES
ID13826,74,MALE,TOWN,25411.97,,,YES,YES,YES,YES,YES
ID13827,33,FEMALE,INNER_CITY,5892.78,NO,3,NO,NO,YES,NO,YES
ID13828,19,FEMALE,SUBURBAN,,NO,,YES,YES,NO,NO,NO
ID13829,66,MALE,INNER_CITY,30498.46,NO,4,NO,YES,NO,,YES
ID13830,36,MALE,RURAL,84612.33,NO,5,NO,YES,NO,NO,NO
ID13831,54,MALE,RURAL,76710.26,NO,4,NO,NO,YES,NO,NO
ID13832,23,FEMALE,SUBURBAN,,YES,,NO,NO,YES,,NO
ID13833,37,MALE,INNER_CITY,22344.45,NO,2,NO,NO,YES,YES,NO
ID13834,38,FEMALE,INNER_CITY,87165.93,,3,NO,YES,NO,NO,NO
ID13835,41,FEMALE,INNER_CITY,60269.22,NO,3,YES,YES,NO,NO,YES
ID13836,33,MALE,RURAL,83843.06,,4,NO,NO,YES,,YES
