customer_id,Date,Description,Deposits,Withdrawls,Balance
ID13502,17-Jan-2026,Reversal,"1,968.11",0.00,"40,417.16"
ID13502,16-Feb-2026,Interest,188.94,0.00,"55,822.57"
ID13502,04-Mar-2026,Reversal,0.00,316.89,"1,301.10"
ID13502,24-Feb-2026,Direct Deposit,"4,488.94",0.00,"69,035.40"
ID13502,06-Jan-2026,ATM Withdrawal,0.00,257.25,"14,794.97"
ID13502,04-Jan-2026,Reversal,0.00,926.76,"66,276.00"
ID13502,19-Feb-2026,Interest,327.67,0.00,"37,129.17"
ID13502,13-Mar-2026,Payment,265.45,0.00,"51,826.94"
ID13502,26-Mar-2026,Interest,395.72,0.00,"95,676.77"
ID13502,28-Jan-2026,Reversal,"1,524.66",0.00,"43,022.89"
ID13502,19-Mar-2026,ATM Withdrawal,0.00,152.07,"70,631.54"
ID13502,21-Feb-2026,Direct Deposit,"1,510.52",0.00,"76,131.98"
ID13502,20-Mar-2026,Debit Card,0.00,311.96,"22,286.23"
ID13502,22-Feb-2026,Reversal,0.00,401.17,"44,707.19"
ID13502,17-Feb-2026,Debit Card,0.00,551.02,"58,603.16"
ID13502,20-Jan-2026,Charge,0.00,334.65,"19,782.57"
ID13502,05-Mar-2026,Transfer,"1,645.32",0.00,"86,822.45"
ID13502,25-Mar-2026,Interest,119.63,0.00,"37,904.07"
ID13502,06-Jan-2026,Direct Deposit,"1,368.59",0.00,"30,162.62"
ID13503,06-Mar-2026,ATM Withdrawal,0.00,559.06,"89,459.97"
ID13503,24-Jan-2026,Reversal,0.00,230.54,"34,437.08"
ID13503,25-Feb-2026,Debit Card,0.00,211.02,"34,941.25"
ID13503,16-Feb-2026,Transfer,"1,599.84",0.00,"43,815.65"
ID13503,10-Jan-2026,Interest,37.02,0.00,"10,282.86"
ID13503,19-Mar-2026,ATM Withdrawal,0.00,194.18,"54,042.62"
ID13503,26-Feb-2026,Charge,0.00,872.23,"98,961.88"
ID13503,25-Jan-2026,Direct Deposit,"3,074.62",0.00,"9,051.01"
ID13503,13-Mar-2026,Debit Card,0.00,339.26,"64,878.77"
ID13503,14-Mar-2026,Debit Card,0.00,602.91,"82,263.32"
ID13503,05-Mar-2026,Reversal,0.00,290.76,"49,505.70"
ID13503,20-Mar-2026,Interest,162.93,0.00,"80,799.57"
ID13503,03-Apr-2026,Direct Deposit,551.22,0.00,"73,049.62"
ID13503,23-Mar-2026,ATM Withdrawal,0.00,564.02,"80,493.48"
ID13503,30-Jan-2026,Charge,0.00,593.25,"6,771.74"
ID13503,14-Mar-2026,Charge,0.00,177.84,"95,777.90"
ID13503,25-Mar-2026,Direct Deposit,"4,195.83",0.00,"12,145.18"
ID13503,29-Mar-2026,Reversal,725.17,0.00,"16,985.77"
ID13503,10-Feb-2026,Direct Deposit,627.91,0.00,"14,562.03"
ID13503,16-Mar-2026,Reversal,0.00,674.04,"43,474.53"
ID13504,05-Feb-2026,Charge,0.00,923.47,"50,490.64"
ID13504,29-Mar-2026,Reversal,0.00,"1,450.09","32,625.81"
ID13504,30-Mar-2026,Reversal,0.00,"1,099.52","25,760.65"
ID13504,28-Feb-2026,Payment,0.00,812.17,"40,806.08"
ID13504,06-Jan-2026,Reversal,"1,365.86",0.00,"74,963.35"
ID13504,21-Feb-2026,Direct Deposit,"3,387.40",0.00,"41,677.51"
ID13504,26-Mar-2026,Transfer,0.00,"1,263.39","51,310.84"
ID13504,13-Mar-2026,Debit Card,0.00,155.53,"72,923.03"
ID13504,17-Mar-2026,Payment,"1,743.16",0.00,"40,863.47"
ID13504,23-Jan-2026,Debit Card,0.00,693.03,"94,247.50"
ID13504,23-Jan-2026,Debit Card,0.00,233.93,"48,043.33"
ID13504,08-Feb-2026,Charge,0.00,819.68,"27,406.38"
ID13504,22-Jan-2026,Transfer,0.00,147.18,"5,938.62"
ID13504,21-Feb-2026,Reversal,287.44,0.00,"44,184.16"
ID13504,15-Mar-2026,Reversal,"1,199.10",0.00,"52,475.15"
ID13504,01-Feb-2026,Direct Deposit,"3,692.98",0.00,"80,582.04"
ID13504,16-Feb-2026,Charge,0.00,635.90,"96,746.61"
ID13504,27-Mar-2026,Payment,964.35,0.00,"82,868.15"
ID13504,24-Mar-2026,Debit Card,0.00,279.83,"63,781.19"
ID13504,18-Jan-2026,Interest,472.95,0.00,"42,460.28"
ID13505,15-Jan-2026,Interest,358.24,0.00,"31,010.71"
ID13505,18-Jan-2026,ATM Withdrawal,0.00,745.06,"73,382.59"
ID13505,12-Mar-2026,Payment,0.00,249.14,"52,825.68"
ID13505,02-Feb-2026,Interest,339.68,0.00,"60,745.01"
ID13505,17-Feb-2026,Interest,418.40,0.00,"60,956.41"
ID13505,01-Feb-2026,Charge,0.00,722.29,"88,575.29"
ID13505,20-Jan-2026,Debit Card,0.00,712.76,"82,276.99"
ID13505,27-Mar-2026,Debit Card,0.00,982.18,"91,392.34"
ID13505,15-Feb-2026,ATM Withdrawal,0.00,326.63,"93,525.40"
ID13505,02-Feb-2026,Transfer,0.00,"1,362.01","70,665.25"
ID13505,16-Feb-2026,Direct Deposit,"1,115.58",0.00,"65,968.39"
ID13505,05-Feb-2026,Reversal,"1,378.27",0.00,"40,248.94"
ID13505,28-Jan-2026,Debit Card,0.00,712.60,"91,335.76"
ID13505,30-Mar-2026,Transfer,"1,344.17",0.00,"70,014.41"
ID13505,05-Feb-2026,Transfer,0.00,958.16,"57,684.38"
ID13505,19-Jan-2026,Reversal,324.27,0.00,"49,857.54"
ID13505,18-Jan-2026,Reversal,0.00,"1,324.21","5,430.66"
ID13505,02-Apr-2026,Charge,0.00,364.36,"84,482.55"
ID13505,22-Feb-2026,Reversal,0.00,"1,310.49","15,071.52"
ID13505,30-Jan-2026,ATM Withdrawal,0.00,503.24,"32,734.94"
ID13506,25-Mar-2026,Payment,0.00,"1,100.45","9,492.64"
ID13506,10-Mar-2026,Transfer,513.19,0.00,"96,225.14"
ID13506,25-Jan-2026,Direct Deposit,"4,470.37",0.00,"92,406.76"
ID13506,09-Mar-2026,ATM Withdrawal,0.00,491.84,"36,250.44"
ID13506,03-Jan-2026,ATM Withdrawal,0.00,749.61,"76,917.19"
ID13506,11-Jan-2026,ATM Withdrawal,0.00,226.65,"11,530.01"
ID13506,21-Feb-2026,Transfer,0.00,831.77,"26,487.51"
ID13506,24-Jan-2026,ATM Withdrawal,0.00,436.32,"9,325.32"
ID13506,29-Mar-2026,Reversal,0.00,863.07,"95,581.70"
ID13506,30-Mar-2026,ATM Withdrawal,0.00,47.64,"99,417.02"
ID13506,30-Jan-2026,ATM Withdrawal,0.00,774.70,"47,007.58"
ID13506,19-Mar-2026,ATM Withdrawal,0.00,936.06,"11,691.18"
ID13506,24-Mar-2026,Transfer,0.00,"1,246.29","56,521.02"
ID13506,17-Feb-2026,Debit Card,0.00,56.56,"86,024.39"
ID13506,14-Mar-2026,Direct Deposit,"2,185.99",0.00,"61,242.35"
ID13506,17-Mar-2026,Debit Card,0.00,844.40,"10,980.04"
ID13506,02-Apr-2026,Transfer,0.00,"1,167.93","85,300.49"
ID13506,14-Feb-2026,Direct Deposit,"4,225.81",0.00,"44,107.50"
ID13506,15-Jan-2026,Payment,902.47,0.00,"54,682.64"
ID13506,25-Feb-2026,Direct Deposit,603.23,0.00,"11,419.61"
ID13507,24-Jan-2026,Interest,49.84,0.00,"1,785.80"
ID13507,01-Apr-2026,Interest,137.37,0.00,"91,575.01"
ID13507,27-Mar-2026,Reversal,0.00,"1,032.16","24,563.95"
ID13507,14-Mar-2026,ATM Withdrawal,0.00,977.37,"30,868.51"
ID13507,13-Jan-2026,Debit Card,0.00,740.86,"23,675.44"
ID13507,22-Jan-2026,Debit Card,0.00,531.79,"49,408.78"
ID13507,26-Mar-2026,Transfer,"1,754.85",0.00,"12,844.74"
ID13507,04-Jan-2026,ATM Withdrawal,0.00,715.33,"95,206.12"
ID13507,29-Mar-2026,Reversal,0.00,388.52,"18,644.21"
ID13507,20-Jan-2026,Reversal,"1,823.78",0.00,"78,388.96"
ID13507,07-Feb-2026,Direct Deposit,"3,972.00",0.00,"30,752.35"
ID13507,30-Jan-2026,Debit Card,0.00,718.99,"5,295.07"
ID13507,24-Feb-2026,Direct Deposit,"1,844.86",0.00,"37,384.60"
ID13507,01-Mar-2026,Interest,241.59,0.00,"52,519.43"
ID13507,17-Mar-2026,Reversal,0.00,734.70,"91,560.81"
ID13507,10-Jan-2026,Direct Deposit,993.26,0.00,"49,876.40"
ID13507,03-Apr-2026,ATM Withdrawal,0.00,374.03,"87,920.95"
ID13507,26-Mar-2026,Debit Card,0.00,920.94,"13,301.79"
ID13507,22-Mar-2026,Charge,0.00,165.54,"29,284.61"
ID13507,04-Feb-2026,Transfer,"1,686.30",0.00,"17,338.04"
ID13508,27-Mar-2026,Direct Deposit,"2,640.70",0.00,"14,609.15"
ID13508,03-Mar-2026,Reversal,0.00,582.29,"56,651.85"
ID13508,01-Mar-2026,Transfer,"1,861.49",0.00,"27,014.84"
ID13508,01-Mar-2026,Debit Card,0.00,50.64,"48,946.04"
ID13508,15-Jan-2026,ATM Withdrawal,0.00,447.73,"48,527.94"
ID13508,14-Mar-2026,Payment,"1,579.38",0.00,"97,943.61"
ID13508,23-Mar-2026,Reversal,0.00,"1,148.45","11,113.40"
ID13508,28-Mar-2026,Reversal,247.49,0.00,"92,080.19"
ID13508,11-Jan-2026,Transfer,0.00,745.57,"27,423.42"
ID13508,24-Jan-2026,Charge,0.00,401.03,"47,814.40"
ID13508,03-Feb-2026,Direct Deposit,"2,090.87",0.00,"90,351.33"
ID13508,10-Feb-2026,Transfer,0.00,316.57,"49,236.52"
ID13508,25-Mar-2026,Reversal,"1,266.71",0.00,"65,598.86"
ID13508,04-Jan-2026,Direct Deposit,"2,932.04",0.00,"22,491.72"
ID13508,19-Mar-2026,Direct Deposit,"1,302.92",0.00,"73,117.80"
ID13508,10-Jan-2026,Debit Card,0.00,316.68,"53,232.83"
ID13508,03-Jan-2026,Transfer,0.00,316.68,"13,339.89"
ID13508,28-Feb-2026,ATM Withdrawal,0.00,479.99,"22,066.19"
ID13508,22-Jan-2026,Interest,190.74,0.00,"96,206.71"
ID13508,13-Jan-2026,Payment,"1,799.86",0.00,"97,724.37"
ID13509,20-Jan-2026,Transfer,383.68,0.00,"61,913.79"
ID13509,15-Jan-2026,Transfer,0.00,"1,277.80","87,763.73"
ID13509,04-Feb-2026,Direct Deposit,"4,518.31",0.00,"75,597.51"
ID13509,25-Mar-2026,Interest,281.93,0.00,"96,805.00"
ID13509,23-Feb-2026,ATM Withdrawal,0.00,301.62,"89,875.01"
ID13509,20-Mar-2026,Interest,147.41,0.00,"76,348.45"
ID13509,21-Feb-2026,ATM Withdrawal,0.00,161.66,"6,644.33"
ID13509,07-Jan-2026,Debit Card,0.00,601.77,"3,245.04"
ID13509,26-Jan-2026,Interest,256.21,0.00,"65,062.10"
ID13509,22-Mar-2026,Transfer,248.15,0.00,"87,779.86"
ID13509,29-Jan-2026,Payment,"1,637.08",0.00,"42,817.51"
ID13509,05-Mar-2026,Transfer,0.00,"1,055.93","39,845.85"
ID13509,03-Mar-2026,Interest,167.42,0.00,"56,683.40"
ID13509,08-Mar-2026,Interest,425.94,0.00,"86,068.31"
ID13509,23-Jan-2026,Interest,461.13,0.00,"69,679.45"
ID13509,03-Apr-2026,Reversal,"1,532.85",0.00,"6,146.90"
ID13509,23-Feb-2026,Reversal,0.00,"1,140.36","96,941.27"
ID13509,16-Jan-2026,Debit Card,0.00,997.31,"88,145.42"
ID13509,01-Apr-2026,Transfer,0.00,958.58,"60,654.42"
ID13509,21-Feb-2026,Direct Deposit,"1,948.51",0.00,"90,208.47"
ID13510,26-Jan-2026,Reversal,967.91,0.00,"88,598.44"
ID13510,09-Mar-2026,Payment,919.42,0.00,"3,284.49"
ID13510,20-Feb-2026,Charge,0.00,485.44,"26,077.93"
ID13510,19-Feb-2026,Reversal,"1,416.04",0.00,"33,546.45"
ID13510,06-Mar-2026,Charge,0.00,619.35,"7,682.49"
ID13510,23-Mar-2026,Transfer,0.00,"1,323.23","51,876.90"
ID13510,07-Jan-2026,Payment,"1,562.50",0.00,"75,729.73"
ID13510,08-Feb-2026,Debit Card,0.00,83.34,"42,529.93"
ID13510,20-Mar-2026,Direct Deposit,"2,789.94",0.00,"39,819.73"
ID13510,05-Jan-2026,Transfer,0.00,751.25,"64,708.79"
ID13510,06-Mar-2026,Reversal,"1,063.71",0.00,"92,214.48"
ID13510,02-Mar-2026,Debit Card,0.00,77.14,"4,736.44"
ID13510,14-Feb-2026,ATM Withdrawal,0.00,558.65,"98,746.46"
ID13510,02-Feb-2026,ATM Withdrawal,0.00,753.79,"89,507.05"
ID13510,20-Jan-2026,Payment,"1,686.43",0.00,"28,445.99"
ID13510,20-Mar-2026,Direct Deposit,"2,108.23",0.00,"40,898.51"
ID13510,11-Feb-2026,ATM Withdrawal,0.00,321.65,"64,199.73"
ID13510,19-Feb-2026,Reversal,555.60,0.00,"5,933.15"
ID13510,09-Jan-2026,Reversal,"1,823.94",0.00,"28,140.82"
ID13510,11-Mar-2026,ATM Withdrawal,0.00,42.56,"59,147.05"
ID13511,26-Feb-2026,ATM Withdrawal,0.00,648.52,"82,450.25"
ID13511,19-Mar-2026,Reversal,0.00,903.91,"93,093.44"
ID13511,06-Jan-2026,Charge,0.00,515.61,"9,213.06"
ID13511,16-Jan-2026,Transfer,0.00,"1,292.13","2,946.38"
ID13511,02-Mar-2026,Debit Card,0.00,299.13,"2,571.78"
ID13511,07-Jan-2026,Debit Card,0.00,281.98,"4,206.86"
ID13511,24-Feb-2026,Reversal,0.00,964.77,"9,572.77"
ID13511,13-Mar-2026,ATM Withdrawal,0.00,804.48,"89,882.09"
ID13511,08-Feb-2026,Reversal,0.00,466.42,"30,584.11"
ID13511,08-Feb-2026,Debit Card,0.00,987.59,"8,838.39"
ID13511,24-Jan-2026,ATM Withdrawal,0.00,767.94,"40,725.07"
ID13511,08-Mar-2026,ATM Withdrawal,0.00,96.81,"43,574.10"
ID13511,02-Apr-2026,Reversal,"1,091.07",0.00,"8,150.76"
ID13511,18-Jan-2026,Interest,432.93,0.00,"50,358.69"
ID13511,10-Feb-2026,Reversal,550.19,0.00,"78,423.11"
ID13511,05-Mar-2026,Direct Deposit,"3,927.81",0.00,"39,678.11"
ID13511,05-Jan-2026,Debit Card,0.00,988.92,"23,753.42"
ID13511,06-Jan-2026,Charge,0.00,849.98,"14,895.46"
ID13511,13-Feb-2026,Reversal,975.39,0.00,"88,413.71"
ID13511,06-Feb-2026,ATM Withdrawal,0.00,199.43,"41,986.42"
ID13512,18-Jan-2026,Interest,38.48,0.00,"66,648.46"
ID13512,18-Feb-2026,Charge,0.00,250.09,"13,019.50"
ID13512,08-Feb-2026,Payment,0.00,"1,234.91","25,848.75"
ID13512,18-Feb-2026,Debit Card,0.00,49.88,"5,914.20"
ID13512,04-Mar-2026,Interest,243.99,0.00,"58,519.42"
ID13512,10-Mar-2026,Transfer,0.00,644.57,"37,167.52"
ID13512,05-Mar-2026,Transfer,"1,221.16",0.00,"24,993.91"
ID13512,09-Jan-2026,Reversal,"1,751.06",0.00,"59,182.65"
ID13512,13-Jan-2026,Reversal,0.00,201.59,"45,121.68"
ID13512,14-Feb-2026,Charge,0.00,972.75,"72,124.41"
ID13512,29-Jan-2026,Reversal,0.00,"1,376.07","78,837.09"
ID13512,10-Feb-2026,Debit Card,0.00,843.98,"38,435.87"
ID13512,09-Mar-2026,Interest,202.99,0.00,"36,274.13"
ID13512,08-Feb-2026,Interest,197.25,0.00,"45,256.22"
ID13512,31-Mar-2026,Payment,943.24,0.00,"96,325.64"
ID13512,11-Jan-2026,ATM Withdrawal,0.00,522.92,"94,234.00"
ID13512,12-Feb-2026,Reversal,"1,330.57",0.00,"17,206.61"
ID13512,06-Jan-2026,Debit Card,0.00,608.70,"71,313.32"
ID13512,19-Jan-2026,Charge,0.00,464.11,"49,065.78"
ID13512,27-Feb-2026,Reversal,"1,304.64",0.00,"72,074.47"
ID13513,12-Mar-2026,Direct Deposit,"3,609.81",0.00,"2,504.26"
ID13513,07-Feb-2026,Reversal,983.71,0.00,"50,870.33"
ID13513,18-Jan-2026,Interest,225.59,0.00,"71,677.59"
ID13513,23-Mar-2026,ATM Withdrawal,0.00,533.49,"96,590.44"
ID13513,31-Mar-2026,Charge,0.00,225.47,"66,795.62"
ID13513,28-Feb-2026,Charge,0.00,925.95,"39,498.00"
ID13513,21-Feb-2026,Charge,0.00,318.85,"6,105.94"
ID13513,24-Jan-2026,ATM Withdrawal,0.00,295.13,"54,868.82"
ID13513,02-Feb-2026,Transfer,"1,990.84",0.00,"60,497.80"
ID13513,31-Jan-2026,Reversal,0.00,"1,196.88","86,179.85"
ID13513,15-Jan-2026,ATM Withdrawal,0.00,841.12,"49,426.75"
ID13513,29-Mar-2026,Debit Card,0.00,23.88,"41,810.98"
ID13513,29-Jan-2026,Payment,0.00,"1,106.50","33,186.45"
ID13513,10-Feb-2026,Charge,0.00,682.64,"18,681.07"
ID13513,03-Apr-2026,Reversal,0.00,"1,091.42","52,787.48"
ID13513,01-Mar-2026,Direct Deposit,"4,123.25",0.00,"9,211.42"
ID13513,30-Jan-2026,Charge,0.00,866.08,"35,161.04"
ID13513,17-Jan-2026,ATM Withdrawal,0.00,566.06,"64,639.86"
ID13513,02-Apr-2026,Direct Deposit,"4,558.64",0.00,"22,696.30"
ID13513,06-Mar-2026,Payment,942.60,0.00,"99,810.93"
ID13514,02-Feb-2026,Direct Deposit,"4,485.69",0.00,"50,668.77"
ID13514,01-Feb-2026,Debit Card,0.00,858.36,"61,088.54"
ID13514,04-Feb-2026,Interest,440.24,0.00,"60,710.55"
ID13514,10-Jan-2026,Charge,0.00,687.20,"61,874.35"
ID13514,31-Jan-2026,Charge,0.00,140.55,"78,313.78"
ID13514,10-Feb-2026,Interest,175.61,0.00,"98,952.64"
ID13514,02-Mar-2026,Direct Deposit,"4,506.37",0.00,"86,481.19"
ID13514,07-Feb-2026,Reversal,"1,486.19",0.00,"61,962.96"
ID13514,16-Feb-2026,Direct Deposit,"4,066.98",0.00,"67,964.55"
ID13514,08-Mar-2026,Debit Card,0.00,798.09,"71,336.38"
ID13514,31-Jan-2026,Direct Deposit,"3,875.22",0.00,"24,921.44"
ID13514,01-Apr-2026,ATM Withdrawal,0.00,747.84,"21,181.86"
ID13514,24-Jan-2026,Reversal,0.00,269.08,"45,709.68"
ID13514,03-Mar-2026,Debit Card,0.00,887.52,"76,001.67"
ID13514,01-Apr-2026,Debit Card,0.00,686.23,"32,033.13"
ID13514,22-Mar-2026,Debit Card,0.00,703.96,"84,021.98"
ID13514,10-Feb-2026,Debit Card,0.00,886.05,"55,381.51"
ID13514,12-Feb-2026,Transfer,"1,799.90",0.00,"19,035.64"
ID13514,09-Mar-2026,Payment,0.00,346.19,"10,842.92"
ID13514,30-Jan-2026,Interest,289.90,0.00,"45,994.00"
ID13515,11-Jan-2026,Payment,702.70,0.00,"25,480.53"
ID13515,11-Mar-2026,ATM Withdrawal,0.00,644.91,"65,916.39"
ID13515,22-Jan-2026,Reversal,0.00,960.31,"61,798.37"
ID13515,31-Mar-2026,Interest,160.59,0.00,"84,706.94"
ID13515,15-Mar-2026,Interest,86.64,0.00,"90,233.37"
ID13515,02-Mar-2026,Payment,"1,373.79",0.00,"76,404.06"
ID13515,18-Feb-2026,Direct Deposit,"1,464.83",0.00,"14,704.22"
ID13515,26-Jan-2026,Debit Card,0.00,483.71,"10,495.68"
ID13515,23-Jan-2026,Direct Deposit,"2,813.75",0.00,"22,047.63"
ID13515,08-Feb-2026,Debit Card,0.00,228.68,"25,206.79"
ID13515,01-Apr-2026,Charge,0.00,760.08,"64,131.12"
ID13515,30-Mar-2026,Charge,0.00,855.77,"36,262.10"
ID13515,17-Mar-2026,Reversal,0.00,613.46,"35,955.77"
ID13515,24-Mar-2026,Direct Deposit,985.96,0.00,"18,010.32"
ID13515,21-Jan-2026,Reversal,727.47,0.00,"73,620.23"
ID13515,03-Apr-2026,Charge,0.00,167.74,"88,372.11"
ID13515,19-Feb-2026,Debit Card,0.00,833.81,"85,493.21"
ID13515,27-Jan-2026,Debit Card,0.00,477.94,"69,238.91"
ID13515,16-Mar-2026,Transfer,0.00,914.23,"2,649.06"
ID13515,17-Jan-2026,Direct Deposit,"3,595.62",0.00,"52,182.31"
ID13516,19-Feb-2026,Debit Card,0.00,732.17,"84,985.58"
ID13516,04-Mar-2026,Interest,266.02,0.00,"30,716.58"
ID13516,11-Mar-2026,Debit Card,0.00,139.16,"53,691.24"
ID13516,16-Mar-2026,Interest,408.69,0.00,"50,070.12"
ID13516,04-Mar-2026,Interest,457.50,0.00,"22,279.61"
ID13516,15-Jan-2026,Direct Deposit,"3,787.75",0.00,"86,688.97"
ID13516,25-Mar-2026,Payment,0.00,709.04,"2,619.29"
ID13516,24-Mar-2026,Payment,281.63,0.00,"32,571.58"
ID13516,27-Jan-2026,Interest,42.26,0.00,"29,435.22"
ID13516,23-Feb-2026,Debit Card,0.00,928.00,"32,040.60"
ID13516,27-Mar-2026,Debit Card,0.00,708.86,"79,255.28"
ID13516,23-Feb-2026,Reversal,"1,440.74",0.00,"23,174.28"
ID13516,19-Mar-2026,Direct Deposit,"3,355.25",0.00,"98,975.01"
ID13516,14-Jan-2026,Debit Card,0.00,677.76,"92,191.24"
ID13516,17-Feb-2026,Interest,147.73,0.00,"61,639.76"
ID13516,22-Feb-2026,Direct Deposit,"2,466.47",0.00,"58,700.06"
ID13516,31-Mar-2026,Payment,0.00,442.23,"50,226.76"
ID13516,27-Feb-2026,ATM Withdrawal,0.00,787.42,"56,487.72"
ID13516,17-Feb-2026,Interest,279.91,0.00,"64,282.87"
ID13516,17-Feb-2026,Payment,0.00,491.17,"23,007.05"
ID13517,06-Feb-2026,Transfer,895.76,0.00,"81,966.94"
ID13517,31-Jan-2026,Payment,"1,346.00",0.00,"11,812.47"
ID13517,22-Feb-2026,ATM Withdrawal,0.00,859.16,"18,111.11"
ID13517,19-Jan-2026,Payment,"1,975.97",0.00,"63,150.72"
ID13517,13-Mar-2026,ATM Withdrawal,0.00,41.45,"17,673.77"
ID13517,24-Feb-2026,Transfer,467.44,0.00,"61,137.79"
ID13517,15-Mar-2026,Reversal,0.00,"1,201.83","86,818.41"
ID13517,20-Feb-2026,Direct Deposit,"4,492.49",0.00,"44,423.48"
ID13517,18-Jan-2026,Payment,212.84,0.00,"72,228.47"
ID13517,15-Feb-2026,Reversal,0.00,"1,276.05","87,729.25"
ID13517,20-Jan-2026,Payment,"1,817.55",0.00,"93,272.07"
ID13517,18-Jan-2026,Transfer,0.00,993.48,"96,611.99"
ID13517,09-Jan-2026,Interest,183.71,0.00,"92,389.79"
ID13517,24-Mar-2026,Payment,0.00,76.72,"38,970.30"
ID13517,04-Jan-2026,Reversal,"1,147.35",0.00,"25,409.07"
ID13517,13-Feb-2026,Reversal,0.00,"1,078.35","82,966.13"
ID13517,21-Jan-2026,Charge,0.00,786.67,"4,518.91"
ID13517,19-Jan-2026,ATM Withdrawal,0.00,772.96,"62,384.46"
ID13517,17-Jan-2026,Reversal,0.00,"1,030.69","50,314.19"
ID13517,26-Feb-2026,Charge,0.00,449.93,"28,198.74"
ID13518,02-Mar-2026,ATM Withdrawal,0.00,957.81,"5,038.34"
ID13518,20-Mar-2026,ATM Withdrawal,0.00,746.27,"73,804.34"
ID13518,21-Jan-2026,ATM Withdrawal,0.00,116.25,"36,386.15"
ID13518,01-Feb-2026,ATM Withdrawal,0.00,367.16,"2,692.30"
ID13518,24-Feb-2026,Direct Deposit,"2,154.18",0.00,"69,463.73"
ID13518,22-Mar-2026,Direct Deposit,"3,427.05",0.00,"63,734.79"
ID13518,19-Mar-2026,Payment,0.00,550.77,"40,197.31"
ID13518,17-Mar-2026,Debit Card,0.00,944.50,"16,444.91"
ID13518,16-Jan-2026,Payment,0.00,"1,280.58","70,916.44"
ID13518,31-Jan-2026,ATM Withdrawal,0.00,186.63,"41,451.63"
ID13518,22-Jan-2026,ATM Withdrawal,0.00,783.17,"30,779.63"
ID13518,28-Mar-2026,Transfer,0.00,"1,455.60","26,303.82"
ID13518,24-Feb-2026,ATM Withdrawal,0.00,271.94,"65,859.27"
ID13518,21-Jan-2026,Interest,374.37,0.00,"77,921.94"
ID13518,19-Feb-2026,Debit Card,0.00,584.23,"32,229.27"
ID13518,12-Jan-2026,Direct Deposit,"3,319.18",0.00,"85,176.22"
ID13518,23-Mar-2026,Direct Deposit,"4,278.32",0.00,"84,236.10"
ID13518,01-Mar-2026,ATM Withdrawal,0.00,297.88,"61,045.67"
ID13518,27-Mar-2026,Interest,301.74,0.00,"39,096.18"
