customer_id,Date,Description,Deposits,Withdrawls,Balance
ID12121,21-Aug-2020,Bill,00.00,"177,922.48","711,689.90"
ID12267,21-Aug-2020,IMPS,00.00,"88,961.24","622,728.66"
ID12374,21-Aug-2020,ATM,"7,240.70",00.00,"629,969.36"
ID12488,21-Aug-2020,Reversal,00.00,"69,996.60","559,972.76"
ID12416,21-Aug-2020,Interest,00.00,"79,996.11","479,976.65"
ID12114,21-Aug-2020,Cheque,00.40,00.00,"479,977.05"
ID12342,21-Aug-2020,Miscellaneous,00.00,"239,988.53","239,988.52"
ID12446,21-Aug-2020,IMPS,00.00,"39,998.09","199,990.43"
ID12665,21-Aug-2020,Cash,00.00,"66,663.48","133,326.95"
ID12440,21-Aug-2020,Cash,00.00,"33,331.74","99,995.21"
ID12192,21-Aug-2020,RTGS,"18,195.02",00.00,"118,190.23"
ID12467,21-Aug-2020,NEFT,"25,126.77",00.00,"143,317.00"
ID12555,21-Aug-2020,Transfer,"1,429.21",00.00,"144,746.21"
ID12528,21-Aug-2020,IMPS,"2,030.70",00.00,"146,776.91"
ID12609,21-Aug-2020,Transfer,00.00,"18,347.11","128,429.80"
ID12135,21-Aug-2020,Miscellaneous,00.00,"18,347.11","110,082.69"
ID12306,21-Aug-2020,Reversal,"3,090.70",00.00,"113,173.39"
ID12181,21-Aug-2020,Reversal,25.00,00.00,"113,198.39"
ID12662,21-Aug-2020,Tax,"6,103.37",00.00,"119,301.76"
ID12488,21-Aug-2020,RTGS,"12,421.40",00.00,"131,723.16"
ID12102,21-Aug-2020,IMPS,21.13,00.00,"131,744.29"
ID12490,21-Aug-2020,Bill,59.50,00.00,"131,803.79"
ID12666,21-Aug-2020,Cheque,45.91,00.00,"131,849.70"
ID12206,21-Aug-2020,IMPS,"1,765,658.00",00.00,"1,897,507.70"
ID12577,21-Aug-2020,Interest,"597,100.00",00.00,"2,494,607.70"
ID12502,21-Aug-2020,NEFT,00.00,"831,535.90","1,663,071.80"
ID12656,21-Aug-2020,Interest,00.00,"277,178.63","1,385,893.17"
ID12262,21-Aug-2020,Commission,00.00,"138,589.32","1,247,303.85"
ID12302,21-Aug-2020,Debit Card,00.00,"207,883.98","1,039,419.88"
ID12370,21-Aug-2020,Cheque,218.00,00.00,"1,039,637.88"
ID12371,21-Aug-2020,Interest,00.00,"1,039,637.88",00.00
ID12556,21-Aug-2020,RTGS,00.60,00.00,00.60
ID12562,21-Aug-2020,Miscellaneous,"440,802.00",00.00,"440,802.60"
ID12352,21-Aug-2020,IMPS,"2,935.62",00.00,"443,738.22"
ID12396,21-Aug-2020,Cheque,04.10,00.00,"443,742.32"
ID12438,21-Aug-2020,Reversal,"29,184.60",00.00,"472,926.92"
ID12153,21-Aug-2020,Cheque,"1,697,037.00",00.00,"2,169,963.92"
ID12317,21-Aug-2020,Transfer,00.00,"542,490.98","1,627,472.94"
ID12288,21-Aug-2020,Cheque,45.00,00.00,"1,627,517.94"
ID12480,21-Aug-2020,Bill,00.00,"325,503.59","1,302,014.35"
ID12593,21-Aug-2020,Tax,00.00,"651,007.18","651,007.18"
ID12141,21-Aug-2020,Debit Card,"177,368.47",00.00,"828,375.65"
ID12257,21-Aug-2020,Debit Card,00.00,"82,837.57","745,538.08"
ID12115,21-Aug-2020,Cash,00.00,"745,538.08",00.00
ID12165,21-Aug-2020,Commission,113.00,00.00,113.00
ID12621,21-Aug-2020,Debit Card,"37,934.84",00.00,"38,047.84"
ID12444,21-Aug-2020,Debit Card,"28,479.00",00.00,"66,526.84"
ID12229,21-Aug-2020,Cheque,00.00,"13,305.37","53,221.47"
ID12572,21-Aug-2020,Purchase,00.00,"26,610.74","26,610.74"
ID12163,21-Aug-2020,Reversal,00.00,"6,652.69","19,958.06"
ID12239,21-Aug-2020,Commission,19.00,00.00,"19,977.06"
ID12599,22-Aug-2020,Purchase,00.00,"3,995.41","15,981.65"
ID12693,23-Aug-2020,Bill,02.30,00.00,"15,983.95"
ID12492,23-Aug-2020,IMPS,00.00,"1,997.99","13,985.96"
ID12519,23-Aug-2020,Cash,00.00,"4,661.99","9,323.97"
ID12389,23-Aug-2020,Tax,00.00,"1,554.00","7,769.98"
ID12479,23-Aug-2020,Debit Card,02.30,00.00,"7,772.28"
ID12590,23-Aug-2020,Transfer,00.00,"3,886.14","3,886.14"
ID12331,23-Aug-2020,Cheque,00.00,971.54,"2,914.60"
ID12141,23-Aug-2020,Purchase,00.00,728.65,"2,185.95"
ID12128,23-Aug-2020,Commission,"213,317.90",00.00,"215,503.85"
ID12235,23-Aug-2020,Interest,00.00,"71,834.62","143,669.23"
ID12301,23-Aug-2020,RTGS,"51,040.06",00.00,"194,709.29"
ID12133,23-Aug-2020,IMPS,00.00,"24,338.66","170,370.63"
ID12148,23-Aug-2020,Purchase,"31,938.91",00.00,"202,309.54"
ID12603,23-Aug-2020,RTGS,00.00,"22,478.84","179,830.70"
ID12507,23-Aug-2020,ATM,00.00,"25,690.10","154,140.60"
ID12674,23-Aug-2020,Cheque,00.00,"77,070.30","77,070.30"
ID12199,23-Aug-2020,Miscellaneous,00.00,"8,563.37","68,506.93"
ID12647,23-Aug-2020,Interest,00.00,"6,850.69","61,656.24"
ID12562,23-Aug-2020,IMPS,"52,426.80",00.00,"114,083.04"
ID12105,23-Aug-2020,ATM,11.52,00.00,"114,094.56"
ID12318,23-Aug-2020,Miscellaneous,"1,879,728.00",00.00,"1,993,822.56"
ID12603,23-Aug-2020,Debit Card,26.20,00.00,"1,993,848.76"
ID12498,23-Aug-2020,Commission,"3,153.70",00.00,"1,997,002.46"
ID12493,23-Aug-2020,Miscellaneous,00.00,"249,625.31","1,747,377.15"
ID12307,23-Aug-2020,Miscellaneous,00.00,"249,625.31","1,497,751.84"
ID12115,23-Aug-2020,Reversal,"86,449.80",00.00,"1,584,201.64"
ID12654,23-Aug-2020,Debit Card,"27,008.70",00.00,"1,611,210.34"
ID12561,23-Aug-2020,Commission,00.00,"805,605.17","805,605.17"
ID12675,23-Aug-2020,Commission,497.20,00.00,"806,102.37"
ID12341,24-Aug-2020,NEFT,"1,966,561.80",00.00,"2,772,664.17"
ID12664,24-Aug-2020,Bill,00.57,00.00,"2,772,664.74"
ID12196,25-Aug-2020,ATM,00.00,"2,772,664.74",00.00
ID12585,25-Aug-2020,Reversal,"202,554.12",00.00,"202,554.12"
ID12507,25-Aug-2020,ATM,00.00,"50,638.53","151,915.59"
ID12331,25-Aug-2020,NEFT,"1,935,490.50",00.00,"2,087,406.09"
ID12271,25-Aug-2020,Commission,00.00,"417,481.22","1,669,924.87"
ID12641,25-Aug-2020,Reversal,00.00,"417,481.22","1,252,443.65"
ID12136,25-Aug-2020,RTGS,00.00,"125,244.37","1,127,199.28"
ID12625,25-Aug-2020,Interest,00.00,"112,719.93","1,014,479.35"
ID12260,25-Aug-2020,Debit Card,00.00,"202,895.87","811,583.48"
ID12343,25-Aug-2020,Debit Card,00.00,"811,583.48",00.00
ID12186,25-Aug-2020,Interest,503.16,00.00,503.16
ID12678,25-Aug-2020,Cash,00.00,71.88,431.28
ID12657,25-Aug-2020,Debit Card,06.00,00.00,437.28
ID12674,25-Aug-2020,Debit Card,257.00,00.00,694.28
ID12128,25-Aug-2020,RTGS,"20,014.00",00.00,"20,708.28"
ID12656,25-Aug-2020,Cash,"70,086.40",00.00,"90,794.68"
ID12440,25-Aug-2020,Cash,00.00,"22,698.67","68,096.01"
ID12431,25-Aug-2020,ATM,"120,471.62",00.00,"188,567.63"
ID12606,25-Aug-2020,Reversal,00.00,"26,938.23","161,629.40"
ID12448,25-Aug-2020,RTGS,00.00,"53,876.47","107,752.93"
ID12573,25-Aug-2020,Transfer,00.00,"26,938.23","80,814.70"
ID12331,25-Aug-2020,Commission,00.00,"80,814.70",00.00
ID12290,25-Aug-2020,ATM,21.48,00.00,21.48
ID12325,25-Aug-2020,ATM,446.90,00.00,468.38
ID12485,25-Aug-2020,Interest,"1,047,161.20",00.00,"1,047,629.58"
ID12477,25-Aug-2020,Debit Card,02.77,00.00,"1,047,632.35"
ID12383,25-Aug-2020,NEFT,00.00,"116,403.59","931,228.76"
ID12359,25-Aug-2020,Tax,00.00,"232,807.19","698,421.57"
ID12459,25-Aug-2020,Reversal,41.94,00.00,"698,463.51"
ID12556,25-Aug-2020,Cash,00.00,"69,846.35","628,617.16"
ID12511,25-Aug-2020,Transfer,"29,612.00",00.00,"658,229.16"
ID12418,26-Aug-2020,Reversal,20.87,00.00,"658,250.03"
ID12325,26-Aug-2020,NEFT,07.90,00.00,"658,257.93"
ID12334,26-Aug-2020,Reversal,00.00,"219,419.31","438,838.62"
ID12474,26-Aug-2020,Reversal,00.00,"109,709.66","329,128.96"
ID12572,26-Aug-2020,IMPS,"30,187.00",00.00,"359,315.96"
ID12333,26-Aug-2020,Cash,00.00,"179,657.98","179,657.98"
ID12213,26-Aug-2020,Tax,17.34,00.00,"179,675.32"
ID12597,26-Aug-2020,IMPS,00.00,"59,891.77","119,783.55"
ID12542,26-Aug-2020,Purchase,"65,903.00",00.00,"185,686.55"
ID12664,26-Aug-2020,IMPS,00.00,"185,686.55",00.00
ID12368,26-Aug-2020,Commission,58.92,00.00,58.92
ID12610,26-Aug-2020,Tax,03.03,00.00,61.95
ID12486,26-Aug-2020,NEFT,00.00,06.20,55.76
ID12487,26-Aug-2020,Bill,"29,121.10",00.00,"29,176.86"
ID12213,26-Aug-2020,RTGS,"1,136,234.00",00.00,"1,165,410.86"
ID12181,26-Aug-2020,Cheque,"3,536.72",00.00,"1,168,947.58"
ID12213,26-Aug-2020,Cash,00.00,"389,649.19","779,298.39"
ID12102,26-Aug-2020,RTGS,00.00,"389,649.20","389,649.20"
ID12320,26-Aug-2020,Bill,00.00,"77,929.84","311,719.36"
ID12666,26-Aug-2020,ATM,00.00,"155,859.68","155,859.68"
ID12325,26-Aug-2020,NEFT,"28,972.00",00.00,"184,831.68"
ID12485,26-Aug-2020,Bill,"29,169.00",00.00,"214,000.68"
ID12503,26-Aug-2020,ATM,00.00,"53,500.17","160,500.51"
ID12230,26-Aug-2020,Cheque,"6,672.20",00.00,"167,172.71"
ID12153,26-Aug-2020,Cheque,62.27,00.00,"167,234.98"
ID12516,26-Aug-2020,Purchase,00.00,"83,617.49","83,617.49"
ID12347,26-Aug-2020,Cheque,00.00,"83,617.49",00.00
ID12539,26-Aug-2020,Cheque,19.73,00.00,19.73
ID12303,26-Aug-2020,Purchase,"67,355.56",00.00,"67,375.29"
ID12284,26-Aug-2020,Miscellaneous,37.15,00.00,"67,412.44"
ID12223,26-Aug-2020,ATM,05.90,00.00,"67,418.34"
ID12501,26-Aug-2020,Tax,"262,018.20",00.00,"329,436.54"
ID12394,26-Aug-2020,NEFT,00.00,"47,062.36","282,374.18"
ID12380,26-Aug-2020,Purchase,00.00,"28,237.42","254,136.76"
ID12298,26-Aug-2020,NEFT,"901,505.00",00.00,"1,155,641.76"
ID12611,26-Aug-2020,Cheque,00.00,"165,091.68","990,550.08"
ID12244,26-Aug-2020,RTGS,07.58,00.00,"990,557.66"
ID12301,26-Aug-2020,NEFT,00.00,"165,092.94","825,464.72"
ID12224,26-Aug-2020,NEFT,00.00,"103,183.09","722,281.63"
ID12287,26-Aug-2020,Cash,00.00,"80,253.51","642,028.12"
ID12426,27-Aug-2020,Debit Card,451.00,00.00,"642,479.12"
ID12564,27-Aug-2020,Reversal,"1,870,301.00",00.00,"2,512,780.12"
ID12449,27-Aug-2020,Tax,116.00,00.00,"2,512,896.12"
ID12503,27-Aug-2020,RTGS,00.00,"1,256,448.06","1,256,448.06"
ID12446,27-Aug-2020,Commission,00.00,"1,256,448.06",00.00
ID12611,27-Aug-2020,RTGS,52.74,00.00,52.74
ID12247,27-Aug-2020,IMPS,00.00,05.86,46.88
ID12248,27-Aug-2020,Transfer,00.00,09.38,37.50
ID12589,27-Aug-2020,Miscellaneous,"68,892.00",00.00,"68,929.50"
ID12651,27-Aug-2020,Cheque,"14,714.05",00.00,"83,643.55"
ID12438,27-Aug-2020,Commission,00.00,"13,940.59","69,702.96"
ID12573,27-Aug-2020,Purchase,20.00,00.00,"69,722.96"
ID12251,28-Aug-2020,Cash,"3,916.68",00.00,"73,639.64"
ID12515,28-Aug-2020,Reversal,"1,642.00",00.00,"75,281.64"
ID12398,28-Aug-2020,Tax,"2,824.60",00.00,"78,106.24"
ID12363,28-Aug-2020,RTGS,00.00,"9,763.28","68,342.96"
ID12244,28-Aug-2020,Debit Card,"214,959.00",00.00,"283,301.96"
ID12446,28-Aug-2020,Transfer,00.00,"70,825.49","212,476.47"
ID12672,28-Aug-2020,Purchase,"1,357,731.00",00.00,"1,570,207.47"
ID12102,28-Aug-2020,Transfer,00.00,"224,315.35","1,345,892.12"
ID12404,28-Aug-2020,RTGS,120.00,00.00,"1,346,012.12"
ID12354,28-Aug-2020,Reversal,00.00,"168,251.52","1,177,760.60"
ID12553,28-Aug-2020,Commission,00.00,"392,586.87","785,173.73"
ID12137,28-Aug-2020,Debit Card,"255,653.20",00.00,"1,040,826.93"
ID12260,28-Aug-2020,Bill,06.27,00.00,"1,040,833.20"
ID12109,28-Aug-2020,Tax,05.87,00.00,"1,040,839.07"
ID12333,28-Aug-2020,Miscellaneous,"221,529.00",00.00,"1,262,368.07"
ID12199,29-Aug-2020,Tax,00.00,"140,263.12","1,122,104.95"
ID12308,29-Aug-2020,Cash,00.00,"140,263.12","981,841.83"
ID12231,29-Aug-2020,Debit Card,00.00,"245,460.46","736,381.37"
ID12504,29-Aug-2020,Cash,"1,162,404.00",00.00,"1,898,785.37"
ID12252,29-Aug-2020,Cash,276.00,00.00,"1,899,061.37"
ID12154,29-Aug-2020,Cash,00.00,"271,294.48","1,627,766.89"
ID12220,29-Aug-2020,RTGS,47.00,00.00,"1,627,813.89"
ID12687,29-Aug-2020,Cash,45.00,00.00,"1,627,858.89"
ID12520,29-Aug-2020,Interest,"320,226.75",00.00,"1,948,085.64"
ID12522,29-Aug-2020,Commission,"161,676.06",00.00,"2,109,761.70"
ID12204,29-Aug-2020,Bill,"11,221.88",00.00,"2,120,983.58"
ID12354,29-Aug-2020,Cash,"41,859.20",00.00,"2,162,842.78"
ID12327,29-Aug-2020,Cheque,"319,669.80",00.00,"2,482,512.58"
ID12212,29-Aug-2020,Interest,00.00,"2,482,512.58",00.00
ID12610,29-Aug-2020,Transfer,463.60,00.00,463.60
ID12573,30-Aug-2020,Bill,00.00,92.72,370.88
ID12199,30-Aug-2020,Purchase,"26,876.60",00.00,"27,247.48"
ID12253,30-Aug-2020,Interest,"5,950.85",00.00,"33,198.33"
ID12438,30-Aug-2020,Purchase,00.00,"4,742.62","28,455.71"
ID12263,30-Aug-2020,Debit Card,00.00,"4,065.10","24,390.61"
ID12261,30-Aug-2020,ATM,"3,141.00",00.00,"27,531.61"
ID12680,30-Aug-2020,NEFT,"344,273.50",00.00,"371,805.11"
ID12498,30-Aug-2020,Miscellaneous,00.00,"371,805.11",00.00
ID12377,30-Aug-2020,NEFT,"24,213.92",00.00,"24,213.92"
ID12604,30-Aug-2020,Commission,00.00,"4,842.78","19,371.14"
ID12492,30-Aug-2020,NEFT,"1,734.20",00.00,"21,105.34"
ID12235,30-Aug-2020,IMPS,00.00,"2,345.04","18,760.30"
ID12295,30-Aug-2020,Cheque,231.00,00.00,"18,991.30"
ID12501,30-Aug-2020,Cheque,00.00,"3,165.22","15,826.08"
ID12133,30-Aug-2020,Tax,"118,247.50",00.00,"134,073.58"
ID12560,30-Aug-2020,Purchase,00.00,"134,073.58",00.00
ID12570,30-Aug-2020,Purchase,"3,366.10",00.00,"3,366.10"
ID12475,30-Aug-2020,IMPS,00.00,374.01,"2,992.09"
ID12122,30-Aug-2020,Commission,00.00,"2,992.09",00.00
ID12138,30-Aug-2020,Interest,"90,773.28",00.00,"90,773.28"
ID12330,30-Aug-2020,Reversal,"113,711.50",00.00,"204,484.78"
ID12465,31-Aug-2020,Cheque,00.00,"204,484.78",00.00
ID12663,31-Aug-2020,Transfer,"539,005.50",00.00,"539,005.50"
ID12538,31-Aug-2020,Transfer,"1,290.53",00.00,"540,296.03"
ID12383,31-Aug-2020,Commission,50.21,00.00,"540,346.24"
ID12127,31-Aug-2020,NEFT,"1,035.92",00.00,"541,382.16"
ID12326,31-Aug-2020,Cheque,"12,674.90",00.00,"554,057.06"
ID12377,31-Aug-2020,Tax,00.00,"277,028.53","277,028.53"
ID12384,31-Aug-2020,Purchase,00.00,"92,342.84","184,685.69"
ID12581,31-Aug-2020,Cheque,"27,991.00",00.00,"212,676.69"
ID12553,31-Aug-2020,Bill,"1,041,299.50",00.00,"1,253,976.19"
ID12616,31-Aug-2020,Miscellaneous,00.00,"417,992.06","835,984.13"
ID12647,31-Aug-2020,Tax,"78,877.00",00.00,"914,861.13"
ID12292,31-Aug-2020,Transfer,"109,864.10",00.00,"1,024,725.23"
ID12149,31-Aug-2020,Miscellaneous,"81,345.81",00.00,"1,106,071.04"
ID12612,31-Aug-2020,IMPS,04.00,00.00,"1,106,075.04"
ID12117,31-Aug-2020,IMPS,00.00,"553,037.52","553,037.52"
ID12272,31-Aug-2020,Transfer,00.00,"55,303.75","497,733.77"
ID12320,31-Aug-2020,Cheque,387.00,00.00,"498,120.77"
ID12258,31-Aug-2020,Debit Card,00.00,"62,265.10","435,855.67"
ID12577,01-Sep-2020,Transfer,509.70,00.00,"436,365.37"
ID12146,01-Sep-2020,NEFT,00.00,"72,727.56","363,637.81"
ID12473,01-Sep-2020,Bill,"1,892.90",00.00,"365,530.71"
ID12618,02-Sep-2020,Debit Card,00.00,"52,218.67","313,312.04"
ID12199,02-Sep-2020,Tax,00.00,"313,312.04",00.00
ID12137,02-Sep-2020,ATM,36.20,00.00,36.20
ID12380,02-Sep-2020,Cheque,00.00,12.07,24.13
ID12449,02-Sep-2020,Interest,00.00,03.45,20.68
ID12597,02-Sep-2020,Reversal,00.00,02.07,18.61
ID12402,02-Sep-2020,Commission,00.00,06.20,12.41
ID12281,02-Sep-2020,RTGS,"2,858.00",00.00,"2,870.41"
ID12199,02-Sep-2020,Reversal,00.00,"1,435.21","1,435.20"
ID12216,02-Sep-2020,Cash,01.11,00.00,"1,436.31"
ID12291,02-Sep-2020,Debit Card,00.00,718.16,718.16
ID12353,02-Sep-2020,Interest,"16,483.34",00.00,"17,201.50"
ID12261,02-Sep-2020,Cheque,"101,077.00",00.00,"118,278.50"
ID12356,02-Sep-2020,Tax,662.62,00.00,"118,941.12"
ID12423,02-Sep-2020,Commission,00.00,"19,823.52","99,117.60"
ID12228,02-Sep-2020,ATM,"257,296.50",00.00,"356,414.10"
ID12118,02-Sep-2020,Cash,"33,621.03",00.00,"390,035.13"
ID12666,02-Sep-2020,IMPS,"217,145.20",00.00,"607,180.33"
ID12670,02-Sep-2020,Bill,"81,500.70",00.00,"688,681.03"
ID12423,02-Sep-2020,NEFT,00.00,"229,560.34","459,120.69"
ID12388,02-Sep-2020,Tax,"91,433.41",00.00,"550,554.10"
ID12255,02-Sep-2020,Miscellaneous,00.00,"55,055.41","495,498.69"
ID12590,02-Sep-2020,Interest,444.00,00.00,"495,942.69"
ID12486,02-Sep-2020,Interest,00.00,"495,942.69",00.00
ID12204,02-Sep-2020,Miscellaneous,284.90,00.00,284.90
ID12493,02-Sep-2020,Reversal,"1,645,504.00",00.00,"1,645,788.90"
ID12346,02-Sep-2020,Bill,"26,125.50",00.00,"1,671,914.40"
ID12276,02-Sep-2020,IMPS,00.00,"417,978.60","1,253,935.80"
ID12139,02-Sep-2020,IMPS,00.00,"313,483.95","940,451.85"
ID12577,02-Sep-2020,Purchase,"2,269.00",00.00,"942,720.85"
ID12638,02-Sep-2020,Debit Card,00.00,"134,674.41","808,046.44"
ID12508,02-Sep-2020,NEFT,869.10,00.00,"808,915.54"
ID12625,02-Sep-2020,Transfer,"3,526.48",00.00,"812,442.02"
ID12606,02-Sep-2020,Cash,00.00,"81,244.20","731,197.82"
ID12136,02-Sep-2020,IMPS,"1,429,617.75",00.00,"2,160,815.57"
ID12120,03-Sep-2020,Tax,"5,122.37",00.00,"2,165,937.94"
ID12421,03-Sep-2020,Debit Card,00.00,"541,484.49","1,624,453.46"
ID12612,03-Sep-2020,Tax,33.38,00.00,"1,624,486.84"
ID12500,04-Sep-2020,Reversal,"234,092.60",00.00,"1,858,579.44"
ID12571,04-Sep-2020,Debit Card,02.70,00.00,"1,858,582.14"
ID12243,05-Sep-2020,ATM,00.00,"265,511.73","1,593,070.41"
ID12192,05-Sep-2020,Interest,"13,709.00",00.00,"1,606,779.41"
ID12454,05-Sep-2020,Cash,"2,073.00",00.00,"1,608,852.41"
ID12151,05-Sep-2020,NEFT,00.00,"804,426.21","804,426.20"
ID12675,05-Sep-2020,RTGS,"2,848.12",00.00,"807,274.32"
ID12290,05-Sep-2020,Bill,"21,116.00",00.00,"828,390.32"
ID12225,05-Sep-2020,Debit Card,00.00,"138,065.05","690,325.27"
ID12250,05-Sep-2020,Cheque,37.00,00.00,"690,362.27"
ID12414,05-Sep-2020,Bill,00.00,"76,706.92","613,655.35"
ID12670,05-Sep-2020,Interest,00.00,"87,665.05","525,990.30"
ID12442,05-Sep-2020,Purchase,00.00,"175,330.10","350,660.20"
ID12405,05-Sep-2020,RTGS,"3,967.00",00.00,"354,627.20"
ID12154,05-Sep-2020,Reversal,00.00,"39,403.02","315,224.18"
ID12544,05-Sep-2020,Transfer,494.00,00.00,"315,718.18"
ID12364,05-Sep-2020,IMPS,00.00,"31,571.82","284,146.36"
ID12153,05-Sep-2020,Transfer,00.00,"94,715.45","189,430.91"
ID12672,05-Sep-2020,NEFT,00.00,"27,061.56","162,369.35"
ID12105,05-Sep-2020,Tax,00.00,"40,592.34","121,777.01"
ID12203,05-Sep-2020,Interest,00.00,"12,177.70","109,599.31"
ID12296,05-Sep-2020,Reversal,00.00,"15,657.04","93,942.27"
ID12450,05-Sep-2020,ATM,00.00,"15,657.05","78,285.23"
ID12147,05-Sep-2020,Tax,00.00,"9,785.65","68,499.58"
ID12369,05-Sep-2020,Debit Card,"166,982.84",00.00,"235,482.42"
ID12470,05-Sep-2020,Transfer,00.00,"235,482.42",00.00
ID12206,05-Sep-2020,Tax,"85,489.53",00.00,"85,489.53"
ID12220,05-Sep-2020,Cheque,"115,681.75",00.00,"201,171.28"
ID12158,05-Sep-2020,ATM,00.00,"28,738.75","172,432.53"
ID12446,05-Sep-2020,Debit Card,00.00,"34,486.51","137,946.02"
ID12574,05-Sep-2020,RTGS,00.00,"15,327.34","122,618.68"
ID12217,05-Sep-2020,Tax,319.05,00.00,"122,937.73"
ID12227,05-Sep-2020,NEFT,00.00,"20,489.62","102,448.11"
ID12493,05-Sep-2020,Bill,"1,585,386.50",00.00,"1,687,834.61"
ID12158,05-Sep-2020,Bill,"2,305.20",00.00,"1,690,139.81"
ID12613,05-Sep-2020,Bill,00.00,"1,690,139.81",00.00
ID12196,05-Sep-2020,Bill,"2,020,879.80",00.00,"2,020,879.80"
ID12218,05-Sep-2020,RTGS,441.00,00.00,"2,021,320.80"
ID12660,05-Sep-2020,Transfer,00.00,"202,132.08","1,819,188.72"
ID12588,05-Sep-2020,RTGS,151.60,00.00,"1,819,340.32"
ID12337,05-Sep-2020,Transfer,05.00,00.00,"1,819,345.32"
ID12372,05-Sep-2020,Cash,00.00,"363,869.06","1,455,476.26"
ID12289,05-Sep-2020,Miscellaneous,126.00,00.00,"1,455,602.26"
ID12547,05-Sep-2020,NEFT,04.40,00.00,"1,455,606.66"
ID12681,05-Sep-2020,Purchase,31.30,00.00,"1,455,637.96"
ID12347,05-Sep-2020,Transfer,00.00,"242,606.33","1,213,031.63"
ID12176,05-Sep-2020,RTGS,00.00,"242,606.33","970,425.30"
ID12254,05-Sep-2020,Bill,00.00,"107,825.03","862,600.27"
ID12535,05-Sep-2020,Interest,00.00,"215,650.07","646,950.20"
ID12186,05-Sep-2020,IMPS,00.00,"92,421.46","554,528.74"
ID12385,05-Sep-2020,Miscellaneous,00.00,"92,421.46","462,107.28"
ID12320,05-Sep-2020,IMPS,00.00,"66,015.33","396,091.95"
ID12169,05-Sep-2020,Debit Card,103.00,00.00,"396,194.95"
ID12147,05-Sep-2020,Cash,00.00,"66,032.49","330,162.46"
ID12194,05-Sep-2020,Purchase,00.00,"165,081.23","165,081.23"
ID12553,05-Sep-2020,Transfer,279.00,00.00,"165,360.23"
ID12304,05-Sep-2020,Transfer,56.89,00.00,"165,417.12"
ID12318,05-Sep-2020,Bill,47.02,00.00,"165,464.14"
ID12574,05-Sep-2020,Miscellaneous,"196,421.00",00.00,"361,885.14"
ID12532,05-Sep-2020,NEFT,00.00,"90,471.29","271,413.86"
ID12441,05-Sep-2020,Bill,00.00,"67,853.47","203,560.40"
ID12651,05-Sep-2020,IMPS,00.00,"20,356.04","183,204.36"
ID12389,05-Sep-2020,Cash,00.00,"20,356.04","162,848.32"
